

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
123.800, 1.01, 3, , 3.302, 1
123.820, 1.01, 3, , 3.302, 1
123.840, 1.02, 3, , 3.302, 1
123.860, 0.98, 3, , 3.302, 1
123.880, 1.01, 3, , 3.302, 1
123.900, 0.99, 3, , 3.302, 1
123.920, 1.00, 3, , 3.302, 1
123.940, 0.99, 3, , 3.302, 1
123.960, 1.00, 3, , 3.302, 1
123.980, 0.98, 3, , 3.302, 1
124.000, 1.01, 3, , 3.302, 1
124.020, 1.00, 3, , 3.302, 1
124.040, 0.99, 3, , 3.302, 1
124.060, 1.01, 3, , 3.302, 1
124.080, 0.99, 3, , 3.302, 1
124.100, 1.01, 3, , 3.302, 1
124.120, 0.99, 3, , 3.302, 1
124.140, 0.98, 3, , 3.302, 1
124.160, 0.98, 3, , 3.302, 1
124.180, 1.01, 3, , 3.302, 1
124.200, 0.98, 3, , 3.302, 1
124.220, 1.01, 3, , 3.302, 1
124.240, 0.99, 3, , 3.302, 1
124.260, 1.00, 3, , 3.302, 1
124.280, 1.01, 3, , 3.302, 1
124.300, 1.02, 3, , 3.302, 1
124.320, 0.99, 3, , 3.302, 1
124.340, 1.01, 3, , 3.302, 1
124.360, 1.00, 3, , 3.302, 1
124.380, 1.01, 3, , 3.302, 1
124.400, 0.99, 3, , 3.302, 1
124.420, 1.00, 3, , 3.302, 1
124.440, 1.01, 3, , 3.302, 1
124.460, 0.99, 3, , 3.302, 1
124.480, 1.01, 3, , 3.302, 1
124.500, 1.02, 3, , 3.302, 1
124.520, 1.00, 3, , 3.302, 1
124.540, 1.00, 3, , 3.302, 1
124.560, 1.01, 3, , 3.302, 1
124.580, 0.98, 3, , 3.302, 1
124.600, 0.99, 3, , 3.302, 1
124.620, 1.01, 3, , 3.302, 1
124.640, 1.01, 3, , 3.302, 1
124.660, 0.99, 3, , 3.302, 1
124.680, 1.03, 3, , 3.302, 1
124.700, 1.01, 3, , 3.302, 1
124.720, 1.02, 3, , 3.302, 1
124.740, 0.98, 3, , 3.302, 1
124.760, 1.01, 3, , 3.302, 1
124.780, 0.98, 3, , 3.302, 1
124.800, 0.99, 3, , 3.302, 1
124.820, 1.01, 3, , 3.302, 1
124.840, 1.01, 3, , 3.302, 1
124.860, 0.99, 3, , 3.302, 1
124.880, 0.98, 3, , 3.302, 1
124.900, 1.01, 3, , 3.302, 1
124.920, 1.00, 3, , 3.302, 1
124.940, 1.00, 3, , 3.302, 1
124.960, 0.97, 3, , 3.302, 1
124.980, 0.99, 3, , 3.302, 1
125.000, 0.99, 3, , 3.302, 1
125.020, 1.01, 3, , 3.302, 1
125.040, 0.99, 3, , 3.302, 1
125.060, 0.99, 3, , 3.302, 1
125.080, 0.99, 3, , 3.302, 1
125.100, 0.99, 3, , 3.302, 1
125.120, 0.99, 3, , 3.302, 1
125.140, 1.01, 3, , 3.302, 1
125.160, 1.01, 3, , 3.302, 1
125.180, 0.98, 3, , 3.302, 1
125.200, 1.00, 3, , 3.302, 1
125.220, 1.00, 3, , 3.302, 1
125.240, 1.01, 3, , 3.302, 1
125.260, 1.01, 3, , 3.302, 1
125.280, 0.98, 3, , 3.302, 1
125.300, 1.00, 3, , 3.302, 1
125.320, 0.99, 3, , 3.302, 1
125.340, 1.01, 3, , 3.302, 1
125.360, 0.99, 3, , 3.302, 1
125.380, 1.00, 3, , 3.302, 1
125.400, 1.01, 3, , 3.302, 1
125.420, 1.01, 3, , 3.302, 1
125.440, 1.00, 3, , 3.302, 1
125.460, 1.00, 3, , 3.302, 1
125.480, 1.00, 3, , 3.302, 1
125.500, 1.00, 3, , 3.302, 1
125.520, 1.02, 3, , 3.302, 1
125.540, 1.00, 3, , 3.302, 1
125.560, 0.99, 3, , 3.302, 1
125.580, 1.00, 3, , 3.302, 1
125.600, 1.00, 3, , 3.302, 1
125.620, 1.02, 3, , 3.302, 1
125.640, 1.01, 3, , 3.302, 1
125.660, 0.99, 3, , 3.302, 1
125.680, 1.00, 3, , 3.302, 1
125.700, 1.01, 3, , 3.302, 1
125.720, 1.00, 3, , 3.302, 1
125.740, 0.99, 3, , 3.302, 1
125.760, 1.01, 3, , 3.302, 1
125.780, 0.99, 3, , 3.302, 1
125.800, 0.99, 3, , 3.302, 1
125.820, 0.98, 3, , 3.302, 1
125.840, 0.99, 3, , 3.302, 1
125.860, 0.99, 3, , 3.302, 1
125.880, 0.99, 3, , 3.302, 1
125.900, 1.00, 3, , 3.302, 1
125.920, 0.98, 3, , 3.302, 1
125.940, 1.00, 3, , 3.302, 1
125.960, 0.98, 3, , 3.302, 1
125.980, 1.01, 3, , 3.302, 1
126.000, 0.99, 3, , 3.302, 1
126.020, 1.01, 3, , 3.302, 1
126.040, 0.98, 3, , 3.302, 1
126.060, 1.01, 3, , 3.302, 1
126.080, 0.99, 3, , 3.302, 1
126.100, 0.99, 3, , 3.302, 1
126.120, 0.99, 3, , 3.302, 1
126.140, 1.00, 3, , 3.302, 1
126.160, 0.99, 3, , 3.302, 1
126.180, 1.01, 3, , 3.302, 1
126.200, 0.98, 3, , 3.302, 1
126.220, 1.00, 3, , 3.302, 1
126.240, 1.00, 3, , 3.302, 1
126.260, 1.01, 3, , 3.302, 1
126.280, 0.98, 3, , 3.302, 1
126.300, 1.02, 3, , 3.302, 1
126.320, 0.98, 3, , 3.302, 1
126.340, 1.00, 3, , 3.302, 1
126.360, 0.99, 3, , 3.302, 1
126.380, 1.01, 3, , 3.302, 1
126.400, 0.99, 3, , 3.302, 1
126.420, 0.99, 3, , 3.302, 1
126.440, 1.00, 3, , 3.302, 1
126.460, 0.99, 3, , 3.302, 1
126.480, 0.99, 3, , 3.302, 1
126.500, 1.00, 3, , 3.302, 1
126.520, 0.99, 3, , 3.302, 1
126.540, 0.97, 3, , 3.302, 1
126.560, 0.99, 3, , 3.302, 1
126.580, 1.00, 3, , 3.302, 1
126.600, 1.01, 3, , 3.302, 1
126.620, 0.99, 3, , 3.302, 1
126.640, 1.01, 3, , 3.302, 1
126.660, 0.98, 3, , 3.302, 1
126.680, 1.01, 3, , 3.302, 1
126.700, 0.99, 3, , 3.302, 1
126.720, 0.98, 3, , 3.302, 1
126.740, 1.00, 3, , 3.302, 1
126.760, 1.00, 3, , 3.302, 1
126.780, 1.01, 3, , 3.302, 1
126.800, 0.99, 3, , 3.302, 1
126.820, 1.00, 3, , 3.302, 1
126.840, 1.00, 3, , 3.302, 1
126.860, 1.01, 3, , 3.302, 1
126.880, 0.99, 3, , 3.302, 1
126.900, 1.02, 3, , 3.302, 1
126.920, 0.98, 3, , 3.302, 1
126.940, 1.01, 3, , 3.302, 1
126.960, 0.98, 3, , 3.302, 1
126.980, 1.00, 3, , 3.302, 1
127.000, 0.98, 3, , 3.302, 1
127.020, 1.01, 3, , 3.302, 1
127.040, 0.99, 3, , 3.302, 1
127.060, 1.01, 3, , 3.302, 1
127.080, 0.99, 3, , 3.302, 1
127.100, 1.01, 3, , 3.302, 1
127.120, 1.00, 3, , 3.302, 1
127.140, 1.01, 3, , 3.302, 1
127.160, 0.98, 3, , 3.302, 1
127.180, 0.99, 3, , 3.302, 1
127.200, 1.00, 3, , 3.302, 1
127.220, 1.00, 3, , 3.302, 1
127.240, 1.00, 3, , 3.302, 1
127.260, 0.99, 3, , 3.302, 1
127.280, 0.99, 3, , 3.302, 1
127.300, 1.00, 3, , 3.302, 1
127.320, 1.01, 3, , 3.302, 1
127.340, 0.99, 3, , 3.302, 1
127.360, 0.98, 3, , 3.302, 1
127.380, 0.98, 3, , 3.302, 1
127.400, 1.00, 3, , 3.302, 1
127.420, 0.99, 3, , 3.302, 1
127.440, 1.00, 3, , 3.302, 1
127.460, 0.99, 3, , 3.302, 1
127.480, 1.02, 3, , 3.302, 1
127.500, 0.99, 3, , 3.302, 1
127.520, 0.99, 3, , 3.302, 1
127.540, 0.98, 3, , 3.302, 1
127.560, 1.00, 3, , 3.302, 1
127.580, 0.99, 3, , 3.302, 1
127.600, 1.00, 3, , 3.302, 1
127.620, 0.98, 3, , 3.302, 1
127.640, 0.99, 3, , 3.302, 1
127.660, 0.98, 3, , 3.302, 1
127.680, 0.99, 3, , 3.302, 1
127.700, 1.00, 3, , 3.302, 1
127.720, 0.98, 3, , 3.302, 1
127.740, 1.01, 3, , 3.302, 1
127.760, 1.00, 3, , 3.302, 1
127.780, 0.99, 3, , 3.302, 1
127.800, 1.00, 3, , 3.302, 1
127.820, 1.00, 3, , 3.302, 1
127.840, 1.00, 3, , 3.302, 1
127.860, 1.02, 3, , 3.302, 1
127.880, 0.99, 3, , 3.302, 1
127.900, 1.00, 3, , 3.302, 1
127.920, 0.98, 3, , 3.302, 1
127.940, 1.00, 3, , 3.302, 1
127.960, 0.98, 3, , 3.302, 1
127.980, 1.00, 3, , 3.302, 1
128.000, 0.98, 3, , 3.302, 1
128.020, 1.00, 3, , 3.302, 1
128.040, 0.98, 3, , 3.302, 1
128.060, 1.01, 3, , 3.302, 1
128.080, 0.97, 3, , 3.302, 1
128.100, 1.01, 3, , 3.302, 1
128.120, 0.99, 3, , 3.302, 1
128.140, 1.01, 3, , 3.302, 1
128.160, 0.97, 3, , 3.302, 1
128.180, 0.98, 3, , 3.302, 1
128.200, 0.98, 3, , 3.302, 1
128.220, 0.99, 3, , 3.302, 1
128.240, 0.98, 3, , 3.302, 1
128.260, 0.99, 3, , 3.302, 1
128.280, 0.97, 3, , 3.302, 1
128.300, 0.99, 3, , 3.302, 1
128.320, 0.99, 3, , 3.302, 1
128.340, 0.99, 3, , 3.302, 1
128.360, 1.00, 3, , 3.302, 1
128.380, 0.98, 3, , 3.302, 1
128.400, 1.00, 3, , 3.302, 1
128.420, 0.99, 3, , 3.302, 1
128.440, 1.00, 3, , 3.302, 1
128.460, 0.98, 3, , 3.302, 1
128.480, 0.99, 3, , 3.302, 1
128.500, 0.98, 3, , 3.302, 1
128.520, 0.99, 3, , 3.302, 1
128.540, 0.98, 3, , 3.302, 1
128.560, 1.00, 3, , 3.302, 1
128.580, 0.97, 3, , 3.302, 1
128.600, 0.99, 3, , 3.302, 1
128.620, 0.97, 3, , 3.302, 1
128.640, 0.97, 3, , 3.302, 1
128.660, 1.00, 3, , 3.302, 1
128.680, 0.98, 3, , 3.302, 1
128.700, 1.00, 3, , 3.302, 1
128.720, 0.99, 3, , 3.302, 1
128.740, 0.99, 3, , 3.302, 1
128.760, 0.98, 3, , 3.302, 1
128.780, 1.00, 3, , 3.302, 1
128.800, 0.98, 3, , 3.302, 1
128.820, 0.97, 3, , 3.302, 1
128.840, 0.97, 3, , 3.302, 1
128.860, 1.00, 3, , 3.302, 1
128.880, 0.96, 3, , 3.302, 1
128.900, 0.99, 3, , 3.302, 1
128.920, 0.98, 3, , 3.302, 1
128.940, 1.00, 3, , 3.302, 1
128.960, 0.96, 3, , 3.302, 1
128.980, 0.98, 3, , 3.302, 1
129.000, 0.97, 3, , 3.302, 1
129.020, 0.99, 3, , 3.302, 1
129.040, 0.99, 3, , 3.302, 1
129.060, 0.99, 3, , 3.302, 1
129.080, 0.96, 3, , 3.302, 1
129.100, 1.00, 3, , 3.302, 1
129.120, 1.00, 3, , 3.302, 1
129.140, 0.99, 3, , 3.302, 1
129.160, 0.99, 3, , 3.302, 1
129.180, 0.99, 3, , 3.302, 1
129.200, 0.99, 3, , 3.302, 1
129.220, 0.98, 3, , 3.302, 1
129.240, 0.97, 3, , 3.302, 1
129.260, 0.98, 3, , 3.302, 1
129.280, 1.00, 3, , 3.302, 1
129.300, 0.98, 3, , 3.302, 1
129.320, 0.99, 3, , 3.302, 1
129.340, 0.97, 3, , 3.302, 1
129.360, 0.99, 3, , 3.302, 1
129.380, 0.98, 3, , 3.302, 1
129.400, 0.99, 3, , 3.302, 1
129.420, 0.99, 3, , 3.302, 1
129.440, 0.99, 3, , 3.302, 1
129.460, 0.98, 3, , 3.302, 1
129.480, 0.98, 3, , 3.302, 1
129.500, 0.97, 3, , 3.302, 1
129.520, 0.99, 3, , 3.302, 1
129.540, 0.97, 3, , 3.302, 1
129.560, 0.98, 3, , 3.302, 1
129.580, 0.99, 3, , 3.302, 1
129.600, 0.98, 3, , 3.302, 1
129.620, 0.99, 3, , 3.302, 1
129.640, 1.00, 3, , 3.302, 1
129.660, 0.97, 3, , 3.302, 1
129.680, 0.98, 3, , 3.302, 1
129.700, 0.99, 3, , 3.302, 1
129.720, 0.98, 3, , 3.302, 1
129.740, 0.99, 3, , 3.302, 1
129.760, 0.98, 3, , 3.302, 1
129.780, 0.97, 3, , 3.302, 1
129.800, 0.99, 3, , 3.302, 1
129.820, 0.99, 3, , 3.302, 1
129.840, 0.98, 3, , 3.302, 1
129.860, 0.98, 3, , 3.302, 1
129.880, 0.96, 3, , 3.302, 1
129.900, 1.00, 3, , 3.302, 1
129.920, 0.97, 3, , 3.302, 1
129.940, 0.97, 3, , 3.302, 1
129.960, 0.95, 3, , 3.302, 1
129.980, 1.00, 3, , 3.302, 1
130.000, 0.94, 2, , 3.302, 1
130.020, 0.99, 3, , 3.302, 1
130.040, 0.95, 3, , 3.302, 1
130.060, 0.99, 3, , 3.302, 1
130.080, 0.96, 3, , 3.302, 1
130.100, 0.97, 3, , 3.302, 1
130.120, 0.97, 3, , 3.302, 1
130.140, 0.98, 3, , 3.302, 1
130.160, 0.99, 3, , 3.302, 1
130.180, 0.95, 3, , 3.302, 1
130.200, 0.96, 3, , 3.302, 1
130.220, 0.99, 3, , 3.302, 1
130.240, 0.99, 3, , 3.302, 1
130.260, 0.98, 3, , 3.302, 1
130.280, 0.99, 3, , 3.302, 1
130.300, 0.98, 3, , 3.302, 1
130.320, 0.98, 3, , 3.302, 1
130.340, 0.98, 3, , 3.302, 1
130.360, 1.00, 3, , 3.302, 1
130.380, 0.96, 3, , 3.302, 1
130.400, 0.99, 3, , 3.302, 1
130.420, 0.99, 3, , 3.302, 1
130.440, 0.97, 3, , 3.302, 1
130.460, 0.96, 3, , 3.302, 1
130.480, 0.98, 3, , 3.302, 1
130.500, 0.97, 3, , 3.302, 1
130.520, 0.97, 3, , 3.302, 1
130.540, 0.98, 3, , 3.302, 1
130.560, 0.97, 3, , 3.302, 1
130.580, 0.99, 3, , 3.302, 1
130.600, 0.98, 3, , 3.302, 1
130.620, 0.98, 3, , 3.302, 1
130.640, 0.99, 3, , 3.302, 1
130.660, 0.97, 3, , 3.302, 1
130.680, 0.96, 3, , 3.302, 1
130.700, 0.98, 3, , 3.302, 1
130.720, 0.98, 3, , 3.302, 1
130.740, 0.98, 3, , 3.302, 1
130.760, 0.96, 3, , 3.302, 1
130.780, 0.99, 3, , 3.302, 1
130.800, 0.97, 3, , 3.302, 1
130.820, 0.99, 3, , 3.302, 1
130.840, 0.96, 3, , 3.302, 1
130.860, 1.00, 3, , 3.302, 1
130.880, 0.96, 3, , 3.302, 1
130.900, 0.98, 3, , 3.302, 1
130.920, 0.96, 3, , 3.302, 1
130.940, 0.99, 3, , 3.302, 1
130.960, 0.98, 3, , 3.302, 1
130.980, 1.00, 3, , 3.302, 1
131.000, 0.98, 3, , 3.302, 1
131.020, 0.99, 3, , 3.302, 1
131.040, 0.96, 3, , 3.302, 1
131.060, 0.97, 3, , 3.302, 1
131.080, 0.97, 3, , 3.302, 1
131.100, 0.97, 3, , 3.302, 1
131.120, 0.98, 3, , 3.302, 1
131.140, 0.98, 3, , 3.302, 1
131.160, 0.98, 3, , 3.302, 1
131.180, 0.97, 3, , 3.302, 1
131.200, 0.97, 3, , 3.302, 1
131.220, 0.98, 3, , 3.302, 1
131.240, 0.97, 3, , 3.302, 1
131.260, 0.97, 3, , 3.302, 1
131.280, 0.98, 3, , 3.302, 1
131.300, 0.97, 3, , 3.302, 1
131.320, 1.00, 3, , 3.302, 1
131.340, 0.98, 3, , 3.302, 1
131.360, 0.98, 3, , 3.302, 1
131.380, 0.96, 3, , 3.302, 1
131.400, 0.98, 3, , 3.302, 1
131.420, 0.97, 3, , 3.302, 1
131.440, 0.98, 3, , 3.302, 1
131.460, 0.96, 3, , 3.302, 1
131.480, 0.99, 3, , 3.302, 1
131.500, 0.98, 3, , 3.302, 1
131.520, 0.96, 3, , 3.302, 1
131.540, 0.96, 3, , 3.302, 1
131.560, 0.95, 3, , 3.302, 1
131.580, 0.97, 3, , 3.302, 1
131.600, 0.97, 3, , 3.302, 1
131.620, 0.98, 3, , 3.302, 1
131.640, 0.96, 3, , 3.302, 1
131.660, 0.96, 3, , 3.302, 1
131.680, 0.97, 3, , 3.302, 1
131.700, 0.98, 3, , 3.302, 1
131.720, 0.97, 3, , 3.302, 1
131.740, 0.97, 3, , 3.302, 1
131.760, 0.98, 3, , 3.302, 1
131.780, 0.98, 3, , 3.302, 1
131.800, 0.97, 3, , 3.302, 1
131.820, 0.98, 3, , 3.302, 1
131.840, 0.96, 3, , 3.302, 1
131.860, 0.97, 3, , 3.302, 1
131.880, 0.96, 3, , 3.302, 1
131.900, 0.97, 3, , 3.302, 1
131.920, 0.97, 3, , 3.302, 1
131.940, 0.97, 3, , 3.302, 1
131.960, 0.96, 3, , 3.302, 1
131.980, 0.99, 3, , 3.302, 1
132.000, 0.95, 2, , 3.302, 1
132.020, 0.98, 3, , 3.302, 1
132.040, 0.96, 3, , 3.302, 1
132.060, 0.97, 3, , 3.302, 1
132.080, 0.97, 3, , 3.302, 1
132.100, 0.98, 3, , 3.302, 1
132.120, 0.98, 3, , 3.302, 1
132.140, 0.96, 3, , 3.302, 1
132.160, 0.96, 3, , 3.302, 1
132.180, 0.97, 3, , 3.302, 1
132.200, 0.97, 3, , 3.302, 1
132.220, 0.97, 3, , 3.302, 1
132.240, 0.97, 3, , 3.302, 1
132.260, 0.97, 3, , 3.302, 1
132.280, 0.97, 3, , 3.302, 1
132.300, 0.97, 3, , 3.302, 1
132.320, 0.97, 3, , 3.302, 1
132.340, 0.96, 3, , 3.302, 1
132.360, 0.97, 3, , 3.302, 1
132.380, 0.96, 3, , 3.302, 1
132.400, 0.97, 3, , 3.302, 1
132.420, 0.97, 3, , 3.302, 1
132.440, 0.97, 3, , 3.302, 1
132.460, 0.96, 3, , 3.302, 1
132.480, 0.97, 3, , 3.302, 1
132.500, 0.99, 3, , 3.302, 1
132.520, 0.97, 3, , 3.302, 1
132.540, 0.98, 3, , 3.302, 1
132.560, 0.95, 2, , 3.302, 1
132.580, 0.95, 3, , 3.302, 1
132.600, 0.96, 3, , 3.302, 1
132.620, 0.99, 3, , 3.302, 1
132.640, 0.96, 3, , 3.302, 1
132.660, 0.97, 3, , 3.302, 1
132.680, 0.95, 2, , 3.302, 1
132.700, 0.99, 3, , 3.302, 1
132.720, 0.95, 3, , 3.302, 1
132.740, 0.96, 3, , 3.302, 1
132.760, 0.93, 2, , 3.302, 1
132.780, 0.98, 3, , 3.302, 1
132.800, 0.97, 3, , 3.302, 1
132.820, 0.99, 3, , 3.302, 1
132.840, 0.98, 3, , 3.302, 1
132.860, 0.98, 3, , 3.302, 1
132.880, 0.96, 3, , 3.302, 1
132.900, 0.98, 3, , 3.302, 1
132.920, 0.97, 3, , 3.302, 1
132.940, 0.97, 3, , 3.302, 1
132.960, 0.96, 3, , 3.302, 1
132.980, 0.96, 3, , 3.302, 1
133.000, 0.97, 3, , 3.302, 1
133.020, 0.95, 3, , 3.302, 1
133.040, 0.97, 3, , 3.302, 1
133.060, 0.97, 3, , 3.302, 1
133.080, 0.96, 3, , 3.302, 1
133.100, 0.97, 3, , 3.302, 1
133.120, 0.97, 3, , 3.302, 1
133.140, 1.00, 3, , 3.302, 1
133.160, 0.97, 3, , 3.302, 1
133.180, 0.96, 3, , 3.302, 1
133.200, 0.99, 3, , 3.302, 1
133.220, 0.95, 3, , 3.302, 1
133.240, 0.96, 3, , 3.302, 1
133.260, 0.95, 3, , 3.302, 1
133.280, 0.97, 3, , 3.302, 1
133.300, 0.95, 3, , 3.302, 1
133.320, 0.96, 3, , 3.302, 1
133.340, 0.96, 3, , 3.302, 1
133.360, 0.96, 3, , 3.302, 1
133.380, 0.95, 3, , 3.302, 1
133.400, 0.96, 3, , 3.302, 1
133.420, 0.97, 3, , 3.302, 1
133.440, 0.95, 2, , 3.302, 1
133.460, 0.95, 2, , 3.302, 1
133.480, 0.96, 3, , 3.302, 1
133.500, 0.95, 2, , 3.302, 1
133.520, 0.96, 3, , 3.302, 1
133.540, 0.96, 3, , 3.302, 1
133.560, 0.95, 2, , 3.302, 1
133.580, 0.97, 3, , 3.302, 1
133.600, 0.94, 2, , 3.302, 1
133.620, 0.98, 3, , 3.302, 1
133.640, 0.96, 3, , 3.302, 1
133.660, 0.98, 3, , 3.302, 1
133.680, 0.95, 3, , 3.302, 1
133.700, 0.94, 2, , 3.302, 1
133.720, 0.96, 3, , 3.302, 1
133.740, 0.97, 3, , 3.302, 1
133.760, 0.95, 2, , 3.302, 1
133.780, 0.98, 3, , 3.302, 1
133.800, 0.95, 3, , 3.302, 1
133.820, 0.98, 3, , 3.302, 1
133.840, 0.95, 3, , 3.302, 1
133.860, 0.96, 3, , 3.302, 1
133.880, 0.95, 3, , 3.302, 1
133.900, 0.97, 3, , 3.302, 1
133.920, 0.98, 3, , 3.302, 1
133.940, 0.96, 3, , 3.302, 1
133.960, 0.97, 3, , 3.302, 1
133.980, 0.97, 3, , 3.302, 1
134.000, 0.97, 3, , 3.302, 1
134.020, 0.97, 3, , 3.302, 1
134.040, 0.98, 3, , 3.302, 1
134.060, 0.97, 3, , 3.302, 1
134.080, 0.99, 3, , 3.302, 1
134.100, 0.99, 3, , 3.302, 1
134.120, 0.99, 3, , 3.302, 1
134.140, 0.99, 3, , 3.302, 1
134.160, 0.97, 3, , 3.302, 1
134.180, 0.94, 2, , 3.302, 1
134.200, 0.97, 3, , 3.302, 1
134.220, 0.97, 3, , 3.302, 1
134.240, 0.96, 3, , 3.302, 1
134.260, 0.97, 3, , 3.302, 1
134.280, 0.99, 3, , 3.302, 1
134.300, 0.96, 3, , 3.302, 1
134.320, 0.97, 3, , 3.302, 1
134.340, 0.95, 3, , 3.302, 1
134.360, 0.96, 3, , 3.302, 1
134.380, 0.95, 2, , 3.302, 1
134.400, 0.98, 3, , 3.302, 1
134.420, 0.96, 3, , 3.302, 1
134.440, 0.97, 3, , 3.302, 1
134.460, 0.97, 3, , 3.302, 1
134.480, 0.98, 3, , 3.302, 1
134.500, 0.98, 3, , 3.302, 1
134.520, 0.98, 3, , 3.302, 1
134.540, 0.97, 3, , 3.302, 1
134.560, 0.98, 3, , 3.302, 1
134.580, 0.99, 3, , 3.302, 1
134.600, 0.96, 3, , 3.302, 1
134.620, 0.98, 3, , 3.302, 1
134.640, 0.96, 3, , 3.302, 1
134.660, 0.97, 3, , 3.302, 1
134.680, 0.96, 3, , 3.302, 1
134.700, 0.99, 3, , 3.302, 1
134.720, 0.95, 2, , 3.302, 1
134.740, 0.96, 3, , 3.302, 1
134.760, 0.97, 3, , 3.302, 1
134.780, 0.98, 3, , 3.302, 1
134.800, 0.95, 3, , 3.302, 1
134.820, 0.98, 3, , 3.302, 1
134.840, 0.97, 3, , 3.302, 1
134.860, 0.97, 3, , 3.302, 1
134.880, 0.97, 3, , 3.302, 1
134.900, 0.96, 3, , 3.302, 1
134.920, 0.97, 3, , 3.302, 1
134.940, 0.97, 3, , 3.302, 1
134.960, 0.97, 3, , 3.302, 1
134.980, 0.97, 3, , 3.302, 1
135.000, 0.96, 3, , 3.302, 1
135.020, 0.96, 3, , 3.302, 1
135.040, 0.98, 3, , 3.302, 1
135.060, 0.96, 3, , 3.302, 1
135.080, 0.96, 3, , 3.302, 1
135.100, 0.97, 3, , 3.302, 1
135.120, 0.96, 3, , 3.302, 1
135.140, 0.95, 3, , 3.302, 1
135.160, 0.97, 3, , 3.302, 1
135.180, 0.98, 3, , 3.302, 1
135.200, 0.96, 3, , 3.302, 1
135.220, 0.98, 3, , 3.302, 1
135.240, 0.98, 3, , 3.302, 1
135.260, 0.96, 3, , 3.302, 1
135.280, 0.97, 3, , 3.302, 1
135.300, 0.98, 3, , 3.302, 1
135.320, 0.98, 3, , 3.302, 1
135.340, 0.97, 3, , 3.302, 1
135.360, 0.96, 3, , 3.302, 1
135.380, 0.98, 3, , 3.302, 1
135.400, 0.97, 3, , 3.302, 1
135.420, 0.97, 3, , 3.302, 1
135.440, 0.97, 3, , 3.302, 1
135.460, 0.98, 3, , 3.302, 1
135.480, 0.96, 3, , 3.302, 1
135.500, 0.96, 3, , 3.302, 1
135.520, 0.96, 3, , 3.302, 1
135.540, 0.97, 3, , 3.302, 1
135.560, 0.97, 3, , 3.302, 1
135.580, 0.98, 3, , 3.302, 1
135.600, 0.96, 3, , 3.302, 1
135.620, 0.96, 3, , 3.302, 1
135.640, 0.96, 3, , 3.302, 1
135.660, 0.98, 3, , 3.302, 1
135.680, 0.96, 3, , 3.302, 1
135.700, 0.97, 3, , 3.302, 1
135.720, 0.96, 3, , 3.302, 1
135.740, 0.97, 3, , 3.302, 1
135.760, 0.95, 2, , 3.302, 1
135.780, 0.99, 3, , 3.302, 1
135.800, 0.97, 3, , 3.302, 1
135.820, 0.98, 3, , 3.302, 1
135.840, 0.96, 3, , 3.302, 1
135.860, 0.94, 2, , 3.302, 1
135.880, 0.96, 3, , 3.302, 1
135.900, 0.98, 3, , 3.302, 1
135.920, 0.96, 3, , 3.302, 1
135.940, 0.95, 3, , 3.302, 1
135.960, 0.97, 3, , 3.302, 1
135.980, 0.97, 3, , 3.302, 1
136.000, 0.98, 3, , 3.302, 1
136.020, 0.95, 3, , 3.302, 1
136.040, 0.99, 3, , 3.302, 1
136.060, 0.93, 2, , 3.302, 1
136.080, 0.96, 3, , 3.302, 1
136.100, 0.97, 3, , 3.302, 1
136.120, 0.96, 3, , 3.302, 1
136.140, 0.97, 3, , 3.302, 1
136.160, 0.97, 3, , 3.302, 1
136.180, 0.96, 3, , 3.302, 1
136.200, 0.97, 3, , 3.302, 1
136.220, 0.97, 3, , 3.302, 1
136.240, 0.97, 3, , 3.302, 1
136.260, 0.97, 3, , 3.302, 1
136.280, 0.97, 3, , 3.302, 1
136.300, 0.96, 3, , 3.302, 1
136.320, 0.98, 3, , 3.302, 1
136.340, 0.97, 3, , 3.302, 1
136.360, 0.96, 3, , 3.302, 1
136.380, 0.96, 3, , 3.302, 1
136.400, 0.96, 3, , 3.302, 1
136.420, 0.96, 3, , 3.302, 1
136.440, 0.97, 3, , 3.302, 1
136.460, 0.97, 3, , 3.302, 1
136.480, 0.96, 3, , 3.302, 1
136.500, 0.97, 3, , 3.302, 1
136.520, 0.95, 3, , 3.302, 1
136.540, 0.96, 3, , 3.302, 1
136.560, 0.96, 3, , 3.302, 1
136.580, 0.97, 3, , 3.302, 1
136.600, 0.95, 2, , 3.302, 1
136.620, 0.96, 3, , 3.302, 1
136.640, 0.97, 3, , 3.302, 1
136.660, 0.97, 3, , 3.302, 1
136.680, 0.96, 3, , 3.302, 1
136.700, 0.94, 2, , 3.302, 1
136.720, 0.97, 3, , 3.302, 1
136.740, 0.97, 3, , 3.302, 1
136.760, 0.95, 2, , 3.302, 1
136.780, 0.96, 3, , 3.302, 1
136.800, 0.95, 2, , 3.302, 1
136.820, 0.97, 3, , 3.302, 1
136.840, 0.95, 3, , 3.302, 1
136.860, 0.96, 3, , 3.302, 1
136.880, 0.99, 3, , 3.302, 1
136.900, 0.94, 2, , 3.302, 1
136.920, 0.97, 3, , 3.302, 1
136.940, 0.97, 3, , 3.302, 1
136.960, 0.97, 3, , 3.302, 1
136.980, 0.94, 2, , 3.302, 1
137.000, 0.96, 3, , 3.302, 1
137.020, 0.97, 3, , 3.302, 1
137.040, 0.97, 3, , 3.302, 1
137.060, 0.97, 3, , 3.302, 1
