

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
35.220, 0.58, 2, , 2.915, 1
35.240, 0.63, 2, , 2.917, 1
35.260, 0.60, 2, , 2.919, 1
35.280, 0.59, 2, , 2.921, 1
35.300, 0.61, 2, , 2.921, 1
35.320, 0.62, 2, , 2.924, 1
35.340, 0.59, 2, , 2.925, 1
35.360, 0.61, 2, , 2.927, 1
35.380, 0.61, 2, , 2.929, 1
35.400, 0.60, 2, , 2.931, 1
35.420, 0.61, 2, , 2.932, 1
35.440, 0.63, 2, , 2.934, 1
35.460, 0.60, 2, , 2.936, 1
35.480, 0.61, 2, , 2.937, 1
35.500, 0.61, 2, , 2.939, 1
35.520, 0.62, 2, , 2.941, 1
35.540, 0.60, 2, , 2.942, 1
35.560, 0.60, 2, , 2.943, 1
35.580, 0.61, 2, , 2.946, 1
35.600, 0.60, 2, , 2.947, 1
35.620, 0.63, 2, , 2.949, 1
35.640, 0.63, 2, , 2.951, 1
35.660, 0.61, 2, , 2.952, 1
35.680, 0.63, 2, , 2.954, 1
35.700, 0.61, 2, , 2.956, 1
35.720, 0.62, 2, , 2.957, 1
35.740, 0.63, 2, , 2.959, 1
35.760, 0.63, 2, , 2.961, 1
35.780, 0.61, 2, , 2.962, 1
35.800, 0.63, 2, , 2.963, 1
35.820, 0.62, 2, , 2.966, 1
35.840, 0.62, 2, , 2.967, 1
35.860, 0.64, 2, , 2.969, 1
35.880, 0.63, 2, , 2.971, 1
35.900, 0.63, 2, , 2.972, 1
35.920, 0.62, 2, , 2.974, 1
35.940, 0.63, 2, , 2.975, 1
35.960, 0.62, 2, , 2.977, 1
35.980, 0.64, 2, , 2.979, 1
36.000, 0.62, 2, , 2.981, 1
36.020, 0.63, 2, , 2.982, 1
36.040, 0.63, 2, , 2.984, 1
36.060, 0.63, 2, , 2.985, 1
36.080, 0.60, 2, , 2.987, 1
36.100, 0.64, 2, , 2.988, 1
36.120, 0.62, 2, , 2.991, 1
36.140, 0.62, 2, , 2.992, 1
36.160, 0.66, 2, , 2.994, 1
36.180, 0.62, 2, , 2.996, 1
36.200, 0.63, 2, , 2.997, 1
36.220, 0.65, 2, , 2.999, 1
36.240, 0.62, 2, , 3.001, 1
36.260, 0.62, 2, , 3.002, 1
36.280, 0.66, 2, , 3.004, 1
36.300, 0.63, 2, , 3.006, 1
36.320, 0.63, 2, , 3.007, 1
36.340, 0.65, 2, , 3.009, 1
36.360, 0.64, 2, , 3.010, 1
36.380, 0.66, 2, , 3.012, 1
36.400, 0.67, 2, , 3.014, 1
36.420, 0.65, 2, , 3.016, 1
36.440, 0.65, 2, , 3.017, 1
36.460, 0.67, 2, , 3.019, 1
36.480, 0.65, 2, , 3.020, 1
36.500, 0.68, 2, , 3.022, 1
36.520, 0.66, 2, , 3.024, 1
36.540, 0.65, 2, , 3.026, 1
36.560, 0.67, 2, , 3.027, 1
36.580, 0.66, 2, , 3.029, 1
36.600, 0.66, 2, , 3.030, 1
36.620, 0.65, 2, , 3.031, 1
36.640, 0.68, 2, , 3.034, 1
36.660, 0.66, 2, , 3.036, 1
36.680, 0.65, 2, , 3.037, 1
36.700, 0.66, 2, , 3.039, 1
36.720, 0.66, 2, , 3.041, 1
36.740, 0.68, 2, , 3.042, 1
36.760, 0.68, 2, , 3.044, 1
36.780, 0.67, 2, , 3.046, 1
36.800, 0.67, 2, , 3.047, 1
36.820, 0.67, 2, , 3.049, 1
36.840, 0.65, 2, , 3.051, 1
36.860, 0.68, 2, , 3.052, 1
36.880, 0.68, 2, , 3.054, 1
36.900, 0.64, 2, , 3.055, 1
36.920, 0.69, 2, , 3.057, 1
36.940, 0.68, 2, , 3.059, 1
36.960, 0.66, 2, , 3.060, 1
36.980, 0.68, 2, , 3.062, 1
37.000, 0.68, 2, , 3.064, 1
37.020, 0.69, 2, , 3.065, 1
37.040, 0.70, 2, , 3.067, 1
37.060, 0.69, 2, , 3.069, 1
37.080, 0.68, 2, , 3.070, 1
37.100, 0.69, 2, , 3.072, 1
37.120, 0.67, 2, , 3.074, 1
37.140, 0.68, 2, , 3.075, 1
37.160, 0.70, 2, , 3.077, 1
37.180, 0.68, 2, , 3.079, 1
37.200, 0.68, 2, , 3.080, 1
37.220, 0.69, 2, , 3.082, 1
37.240, 0.71, 2, , 3.084, 1
37.260, 0.69, 2, , 3.085, 1
37.280, 0.70, 2, , 3.087, 1
37.300, 0.68, 2, , 3.089, 1
37.320, 0.70, 2, , 3.090, 1
37.340, 0.70, 2, , 3.092, 1
37.360, 0.69, 2, , 3.094, 1
37.380, 0.68, 2, , 3.095, 1
37.400, 0.71, 2, , 3.097, 1
37.420, 0.68, 2, , 3.099, 1
37.440, 0.69, 2, , 3.100, 1
37.460, 0.72, 2, , 3.102, 1
37.480, 0.70, 2, , 3.104, 1
37.500, 0.69, 2, , 3.105, 1
37.520, 0.72, 2, , 3.107, 1
37.540, 0.69, 2, , 3.109, 1
37.560, 0.68, 2, , 3.110, 1
37.580, 0.71, 2, , 3.112, 1
37.600, 0.69, 2, , 3.114, 1
37.620, 0.68, 2, , 3.115, 1
37.640, 0.72, 2, , 3.117, 1
37.660, 0.72, 2, , 3.119, 1
37.680, 0.69, 2, , 3.121, 1
37.700, 0.68, 2, , 3.122, 1
37.720, 0.72, 2, , 3.124, 1
37.740, 0.70, 2, , 3.126, 1
37.760, 0.69, 2, , 3.127, 1
37.780, 0.72, 2, , 3.129, 1
37.800, 0.72, 2, , 3.131, 1
37.820, 0.70, 2, , 3.133, 1
37.840, 0.70, 2, , 3.133, 1
37.860, 0.68, 2, , 3.135, 1
37.880, 0.69, 2, , 3.137, 1
37.900, 0.67, 2, , 3.138, 1
37.920, 0.68, 2, , 3.141, 1
37.940, 0.71, 2, , 3.142, 1
37.960, 0.71, 2, , 3.143, 1
37.980, 0.72, 2, , 3.145, 1
38.000, 0.73, 2, , 3.147, 1
38.020, 0.73, 2, , 3.149, 1
38.040, 0.72, 2, , 3.151, 1
38.060, 0.71, 2, , 3.152, 1
38.080, 0.74, 2, , 3.154, 1
38.100, 0.73, 2, , 3.156, 1
38.120, 0.70, 2, , 3.158, 1
38.140, 0.72, 2, , 3.158, 1
38.160, 0.73, 2, , 3.161, 1
38.180, 0.73, 2, , 3.162, 1
38.200, 0.74, 2, , 3.163, 1
38.220, 0.74, 2, , 3.166, 1
38.240, 0.72, 2, , 3.167, 1
38.260, 0.73, 2, , 3.168, 1
38.280, 0.73, 2, , 3.171, 1
38.300, 0.72, 2, , 3.173, 1
38.320, 0.72, 2, , 3.174, 1
38.340, 0.75, 2, , 3.175, 1
38.360, 0.74, 2, , 3.177, 1
38.380, 0.75, 2, , 3.179, 1
38.400, 0.74, 2, , 3.180, 1
38.420, 0.77, 2, , 3.182, 1
38.440, 0.73, 2, , 3.184, 1
38.460, 0.74, 2, , 3.185, 1
38.480, 0.75, 2, , 3.187, 1
38.500, 0.75, 2, , 3.188, 1
38.520, 0.77, 2, , 3.190, 1
38.540, 0.74, 2, , 3.193, 1
38.560, 0.75, 2, , 3.193, 1
38.580, 0.77, 2, , 3.195, 1
38.600, 0.76, 2, , 3.198, 1
38.620, 0.76, 2, , 3.199, 1
38.640, 0.77, 2, , 3.200, 1
38.660, 0.77, 2, , 3.202, 1
38.680, 0.74, 2, , 3.204, 1
38.700, 0.75, 2, , 3.205, 1
38.720, 0.76, 2, , 3.207, 1
38.740, 0.74, 2, , 3.209, 1
38.760, 0.76, 2, , 3.210, 1
38.780, 0.78, 2, , 3.212, 1
38.800, 0.74, 2, , 3.214, 1
38.820, 0.77, 2, , 3.215, 1
38.840, 0.77, 2, , 3.217, 1
38.860, 0.81, 2, , 3.219, 1
38.880, 0.76, 2, , 3.221, 1
38.900, 0.78, 2, , 3.222, 1
38.920, 0.79, 2, , 3.224, 1
38.940, 0.75, 2, , 3.225, 1
38.960, 0.76, 2, , 3.227, 1
38.980, 0.78, 2, , 3.229, 1
39.000, 0.76, 2, , 3.231, 1
39.020, 0.77, 2, , 3.232, 1
39.040, 0.79, 2, , 3.234, 1
39.060, 0.77, 2, , 3.235, 1
39.080, 0.79, 2, , 3.237, 1
39.100, 0.78, 2, , 3.239, 1
39.120, 0.78, 2, , 3.241, 1
39.140, 0.79, 2, , 3.242, 1
39.160, 0.78, 2, , 3.244, 1
39.180, 0.78, 2, , 3.246, 1
39.200, 0.77, 2, , 3.247, 1
39.220, 0.78, 2, , 3.248, 1
39.240, 0.77, 2, , 3.251, 1
39.260, 0.78, 2, , 3.252, 1
39.280, 0.80, 2, , 3.253, 1
39.300, 0.81, 2, , 3.256, 1
39.320, 0.78, 2, , 3.257, 1
39.340, 0.81, 2, , 3.259, 1
39.360, 0.81, 2, , 3.261, 1
39.380, 0.78, 2, , 3.262, 1
39.400, 0.81, 2, , 3.263, 1
39.420, 0.80, 2, , 3.266, 1
39.440, 0.78, 2, , 3.267, 1
39.460, 0.77, 2, , 3.268, 1
39.480, 0.74, 2, , 3.270, 1
39.500, 0.78, 2, , 3.272, 1
39.520, 0.79, 2, , 3.273, 1
39.540, 0.80, 2, , 3.276, 1
39.560, 0.77, 2, , 3.277, 1
39.580, 0.83, 2, , 3.278, 1
39.600, 0.82, 2, , 3.281, 1
39.620, 0.79, 2, , 3.282, 1
39.640, 0.77, 2, , 3.284, 1
39.660, 0.80, 2, , 3.286, 1
39.680, 0.80, 2, , 3.287, 1
39.700, 0.84, 2, , 3.289, 1
39.720, 0.77, 2, , 3.291, 1
39.740, 0.79, 2, , 3.292, 1
39.760, 0.83, 2, , 3.294, 1
39.780, 0.80, 2, , 3.296, 1
39.800, 0.79, 2, , 3.297, 1
39.820, 0.81, 2, , 3.298, 1
39.840, 0.81, 2, , 3.301, 1
39.860, 0.79, 2, , 3.302, 1
39.880, 0.81, 2, , 3.302, 1
39.900, 0.81, 2, , 3.303, 1
39.920, 0.81, 2, , 3.303, 1
39.940, 0.78, 2, , 3.303, 1
39.960, 0.79, 2, , 3.303, 1
39.980, 0.79, 2, , 3.303, 1
40.000, 0.79, 2, , 3.303, 1
40.020, 0.77, 2, , 3.303, 1
40.040, 0.78, 2, , 3.303, 1
40.060, 0.77, 2, , 3.303, 1
40.080, 0.77, 2, , 3.302, 1
40.100, 0.77, 2, , 3.302, 1
40.120, 0.72, 2, , 3.302, 1
40.140, 0.77, 2, , 3.302, 1
40.160, 0.78, 2, , 3.302, 1
40.180, 0.76, 2, , 3.302, 1
40.200, 0.77, 2, , 3.302, 1
40.220, 0.75, 2, , 3.302, 1
40.240, 0.75, 2, , 3.302, 1
40.260, 0.77, 2, , 3.302, 1
40.280, 0.75, 2, , 3.302, 1
40.300, 0.74, 2, , 3.302, 1
40.320, 0.74, 2, , 3.302, 1
40.340, 0.73, 2, , 3.302, 1
40.360, 0.76, 2, , 3.302, 1
40.380, 0.75, 2, , 3.302, 1
40.400, 0.75, 2, , 3.302, 1
40.420, 0.74, 2, , 3.302, 1
40.440, 0.71, 2, , 3.302, 1
40.460, 0.72, 2, , 3.302, 1
40.480, 0.72, 2, , 3.302, 1
40.500, 0.72, 2, , 3.302, 1
40.520, 0.73, 2, , 3.302, 1
40.540, 0.72, 2, , 3.302, 1
40.560, 0.74, 2, , 3.302, 1
40.580, 0.73, 2, , 3.302, 1
40.600, 0.70, 2, , 3.302, 1
40.620, 0.72, 2, , 3.302, 1
40.640, 0.72, 2, , 3.302, 1
40.660, 0.73, 2, , 3.302, 1
40.680, 0.70, 2, , 3.302, 1
40.700, 0.75, 2, , 3.302, 1
40.720, 0.72, 2, , 3.302, 1
40.740, 0.72, 2, , 3.302, 1
40.760, 0.65, 2, , 3.302, 1
40.780, 0.71, 2, , 3.302, 1
40.800, 0.71, 2, , 3.302, 1
40.820, 0.71, 2, , 3.302, 1
40.840, 0.71, 2, , 3.302, 1
40.860, 0.71, 2, , 3.302, 1
40.880, 0.71, 2, , 3.302, 1
40.900, 0.71, 2, , 3.302, 1
40.920, 0.70, 2, , 3.302, 1
40.940, 0.71, 2, , 3.302, 1
40.960, 0.71, 2, , 3.302, 1
40.980, 0.71, 2, , 3.302, 1
41.000, 0.70, 2, , 3.302, 1
41.020, 0.70, 2, , 3.302, 1
41.040, 0.71, 2, , 3.302, 1
41.060, 0.69, 2, , 3.302, 1
41.080, 0.68, 2, , 3.302, 1
41.100, 0.68, 2, , 3.302, 1
41.120, 0.69, 2, , 3.302, 1
41.140, 0.71, 2, , 3.302, 1
41.160, 0.68, 2, , 3.302, 1
41.180, 0.68, 2, , 3.302, 1
41.200, 0.69, 2, , 3.302, 1
41.220, 0.67, 2, , 3.302, 1
41.240, 0.69, 2, , 3.302, 1
41.260, 0.70, 2, , 3.302, 1
41.280, 0.67, 2, , 3.302, 1
41.300, 0.68, 2, , 3.302, 1
41.320, 0.68, 2, , 3.302, 1
41.340, 0.67, 2, , 3.302, 1
41.360, 0.69, 2, , 3.302, 1
41.380, 0.68, 2, , 3.302, 1
41.400, 0.65, 2, , 3.302, 1
41.420, 0.68, 2, , 3.302, 1
41.440, 0.69, 2, , 3.302, 1
41.460, 0.67, 2, , 3.302, 1
41.480, 0.65, 2, , 3.302, 1
41.500, 0.67, 2, , 3.302, 1
41.520, 0.66, 2, , 3.302, 1
41.540, 0.69, 2, , 3.302, 1
41.560, 0.70, 2, , 3.302, 1
41.580, 0.69, 2, , 3.302, 1
41.600, 0.68, 2, , 3.302, 1
41.620, 0.69, 2, , 3.302, 1
41.640, 0.68, 2, , 3.302, 1
41.660, 0.69, 2, , 3.302, 1
41.680, 0.69, 2, , 3.302, 1
41.700, 0.67, 2, , 3.302, 1
41.720, 0.66, 2, , 3.302, 1
41.740, 0.67, 2, , 3.302, 1
41.760, 0.67, 2, , 3.302, 1
41.780, 0.66, 2, , 3.302, 1
41.800, 0.68, 2, , 3.302, 1
41.820, 0.67, 2, , 3.302, 1
41.840, 0.65, 2, , 3.302, 1
41.860, 0.66, 2, , 3.302, 1
41.880, 0.65, 2, , 3.302, 1
41.900, 0.67, 2, , 3.302, 1
41.920, 0.67, 2, , 3.302, 1
41.940, 0.67, 2, , 3.302, 1
41.960, 0.65, 2, , 3.302, 1
41.980, 0.67, 2, , 3.302, 1
42.000, 0.66, 2, , 3.302, 1
42.020, 0.66, 2, , 3.302, 1
42.040, 0.66, 2, , 3.302, 1
42.060, 0.66, 2, , 3.302, 1
42.080, 0.66, 2, , 3.302, 1
42.100, 0.66, 2, , 3.302, 1
42.120, 0.65, 2, , 3.302, 1
42.140, 0.66, 2, , 3.302, 1
42.160, 0.66, 2, , 3.302, 1
42.180, 0.65, 2, , 3.302, 1
42.200, 0.66, 2, , 3.302, 1
42.220, 0.66, 2, , 3.302, 1
42.240, 0.64, 2, , 3.302, 1
42.260, 0.64, 2, , 3.302, 1
42.280, 0.64, 2, , 3.302, 1
42.300, 0.65, 2, , 3.302, 1
42.320, 0.65, 2, , 3.302, 1
42.340, 0.63, 2, , 3.302, 1
42.360, 0.61, 2, , 3.302, 1
42.380, 0.64, 2, , 3.302, 1
42.400, 0.64, 2, , 3.302, 1
42.420, 0.64, 2, , 3.302, 1
42.440, 0.62, 2, , 3.302, 1
42.460, 0.62, 2, , 3.302, 1
42.480, 0.61, 2, , 3.302, 1
42.500, 0.63, 2, , 3.302, 1
42.520, 0.64, 2, , 3.302, 1
42.540, 0.61, 2, , 3.302, 1
42.560, 0.63, 2, , 3.302, 1
42.580, 0.64, 2, , 3.302, 1
42.600, 0.61, 2, , 3.302, 1
42.620, 0.64, 2, , 3.302, 1
42.640, 0.65, 2, , 3.302, 1
42.660, 0.63, 2, , 3.302, 1
42.680, 0.63, 2, , 3.302, 1
42.700, 0.65, 2, , 3.302, 1
42.720, 0.65, 2, , 3.302, 1
42.740, 0.62, 2, , 3.302, 1
42.760, 0.63, 2, , 3.302, 1
42.780, 0.62, 2, , 3.302, 1
42.800, 0.63, 2, , 3.302, 1
42.820, 0.63, 2, , 3.302, 1
42.840, 0.63, 2, , 3.302, 1
42.860, 0.63, 2, , 3.302, 1
42.880, 0.64, 2, , 3.302, 1
42.900, 0.65, 2, , 3.302, 1
42.920, 0.61, 2, , 3.302, 1
42.940, 0.62, 2, , 3.302, 1
42.960, 0.62, 2, , 3.302, 1
42.980, 0.62, 2, , 3.302, 1
43.000, 0.61, 2, , 3.302, 1
43.020, 0.62, 2, , 3.302, 1
43.040, 0.65, 2, , 3.302, 1
43.060, 0.62, 2, , 3.302, 1
43.080, 0.62, 2, , 3.302, 1
43.100, 0.63, 2, , 3.302, 1
43.120, 0.61, 2, , 3.302, 1
43.140, 0.61, 2, , 3.302, 1
43.160, 0.61, 2, , 3.302, 1
43.180, 0.60, 2, , 3.302, 1
43.200, 0.60, 2, , 3.302, 1
43.220, 0.62, 2, , 3.302, 1
43.240, 0.61, 2, , 3.302, 1
43.260, 0.60, 2, , 3.302, 1
43.280, 0.62, 2, , 3.302, 1
43.300, 0.62, 2, , 3.302, 1
43.320, 0.61, 2, , 3.302, 1
43.340, 0.61, 2, , 3.302, 1
43.360, 0.61, 2, , 3.302, 1
43.380, 0.61, 2, , 3.302, 1
43.400, 0.60, 2, , 3.302, 1
43.420, 0.61, 2, , 3.302, 1
43.440, 0.62, 2, , 3.302, 1
43.460, 0.62, 2, , 3.302, 1
43.480, 0.61, 2, , 3.302, 1
43.500, 0.59, 2, , 3.302, 1
43.520, 0.60, 2, , 3.302, 1
43.540, 0.61, 2, , 3.302, 1
43.560, 0.60, 2, , 3.302, 1
43.580, 0.61, 2, , 3.302, 1
43.600, 0.60, 2, , 3.302, 1
43.620, 0.63, 2, , 3.302, 1
43.640, 0.61, 2, , 3.302, 1
43.660, 0.61, 2, , 3.302, 1
43.680, 0.61, 2, , 3.302, 1
43.700, 0.61, 2, , 3.302, 1
43.720, 0.61, 2, , 3.302, 1
43.740, 0.60, 2, , 3.302, 1
43.760, 0.60, 2, , 3.302, 1
43.780, 0.61, 2, , 3.302, 1
43.800, 0.61, 2, , 3.302, 1
43.820, 0.61, 2, , 3.302, 1
43.840, 0.61, 2, , 3.302, 1
43.860, 0.61, 2, , 3.302, 1
43.880, 0.60, 2, , 3.302, 1
43.900, 0.60, 2, , 3.302, 1
43.920, 0.62, 2, , 3.302, 1
43.940, 0.61, 2, , 3.302, 1
43.960, 0.61, 2, , 3.302, 1
43.980, 0.60, 2, , 3.302, 1
44.000, 0.59, 2, , 3.302, 1
44.020, 0.62, 2, , 3.302, 1
44.040, 0.61, 2, , 3.302, 1
44.060, 0.59, 2, , 3.302, 1
44.080, 0.60, 2, , 3.302, 1
44.100, 0.61, 2, , 3.302, 1
44.120, 0.61, 2, , 3.302, 1
44.140, 0.60, 2, , 3.302, 1
44.160, 0.61, 2, , 3.302, 1
44.180, 0.59, 2, , 3.302, 1
44.200, 0.61, 2, , 3.302, 1
44.220, 0.62, 2, , 3.302, 1
44.240, 0.60, 2, , 3.302, 1
44.260, 0.61, 2, , 3.302, 1
44.280, 0.59, 2, , 3.302, 1
44.300, 0.61, 2, , 3.302, 1
44.320, 0.61, 2, , 3.302, 1
44.340, 0.60, 2, , 3.302, 1
44.360, 0.60, 2, , 3.302, 1
44.380, 0.61, 2, , 3.302, 1
44.400, 0.61, 2, , 3.302, 1
44.420, 0.59, 2, , 3.302, 1
44.440, 0.60, 2, , 3.302, 1
44.460, 0.62, 2, , 3.302, 1
44.480, 0.61, 2, , 3.302, 1
44.500, 0.62, 2, , 3.302, 1
44.520, 0.58, 2, , 3.302, 1
44.540, 0.60, 2, , 3.302, 1
44.560, 0.61, 2, , 3.302, 1
44.580, 0.61, 2, , 3.302, 1
44.600, 0.58, 2, , 3.302, 1
44.620, 0.60, 2, , 3.302, 1
44.640, 0.60, 2, , 3.302, 1
44.660, 0.59, 2, , 3.302, 1
44.680, 0.60, 2, , 3.302, 1
44.700, 0.61, 2, , 3.302, 1
44.720, 0.59, 2, , 3.302, 1
44.740, 0.61, 2, , 3.302, 1
44.760, 0.61, 2, , 3.302, 1
44.780, 0.61, 2, , 3.302, 1
44.800, 0.59, 2, , 3.302, 1
44.820, 0.59, 2, , 3.302, 1
44.840, 0.59, 2, , 3.302, 1
44.860, 0.60, 2, , 3.302, 1
44.880, 0.58, 2, , 3.302, 1
44.900, 0.60, 2, , 3.302, 1
44.920, 0.59, 2, , 3.302, 1
44.940, 0.58, 2, , 3.302, 1
44.960, 0.60, 2, , 3.302, 1
44.980, 0.61, 2, , 3.302, 1
45.000, 0.60, 2, , 3.302, 1
45.020, 0.60, 2, , 3.302, 1
45.040, 0.61, 2, , 3.302, 1
45.060, 0.60, 2, , 3.302, 1
45.080, 0.59, 2, , 3.302, 1
45.100, 0.59, 2, , 3.302, 1
45.120, 0.59, 2, , 3.302, 1
45.140, 0.58, 2, , 3.302, 1
45.160, 0.59, 2, , 3.302, 1
45.180, 0.59, 2, , 3.302, 1
45.200, 0.58, 2, , 3.302, 1
45.220, 0.59, 2, , 3.302, 1
45.240, 0.60, 2, , 3.302, 1
45.260, 0.60, 2, , 3.302, 1
45.280, 0.60, 2, , 3.302, 1
45.300, 0.57, 1, , 3.302, 1
45.320, 0.57, 2, , 3.302, 1
45.340, 0.60, 2, , 3.302, 1
45.360, 0.58, 2, , 3.302, 1
45.380, 0.59, 2, , 3.302, 1
45.400, 0.57, 2, , 3.302, 1
45.420, 0.60, 2, , 3.302, 1
45.440, 0.60, 2, , 3.302, 1
45.460, 0.58, 2, , 3.302, 1
45.480, 0.60, 2, , 3.302, 1
45.500, 0.58, 2, , 3.302, 1
45.520, 0.58, 2, , 3.302, 1
45.540, 0.61, 2, , 3.302, 1
45.560, 0.60, 2, , 3.302, 1
45.580, 0.57, 2, , 3.302, 1
45.600, 0.58, 2, , 3.302, 1
45.620, 0.59, 2, , 3.302, 1
45.640, 0.58, 2, , 3.302, 1
45.660, 0.59, 2, , 3.302, 1
45.680, 0.60, 2, , 3.302, 1
45.700, 0.57, 2, , 3.302, 1
45.720, 0.59, 2, , 3.302, 1
45.740, 0.58, 2, , 3.302, 1
45.760, 0.58, 2, , 3.302, 1
45.780, 0.58, 2, , 3.302, 1
45.800, 0.58, 2, , 3.302, 1
45.820, 0.58, 2, , 3.302, 1
45.840, 0.58, 2, , 3.302, 1
45.860, 0.57, 2, , 3.302, 1
45.880, 0.59, 2, , 3.302, 1
45.900, 0.58, 2, , 3.302, 1
45.920, 0.59, 2, , 3.302, 1
45.940, 0.58, 2, , 3.302, 1
45.960, 0.58, 2, , 3.302, 1
45.980, 0.58, 2, , 3.302, 1
46.000, 0.58, 2, , 3.302, 1
46.020, 0.60, 2, , 3.302, 1
46.040, 0.58, 2, , 3.302, 1
46.060, 0.58, 2, , 3.302, 1
46.080, 0.56, 1, , 3.302, 1
46.100, 0.57, 1, , 3.302, 1
46.120, 0.60, 2, , 3.302, 1
46.140, 0.58, 2, , 3.302, 1
46.160, 0.58, 2, , 3.302, 1
46.180, 0.57, 1, , 3.302, 1
46.200, 0.56, 1, , 3.302, 1
46.220, 0.58, 2, , 3.302, 1
46.240, 0.58, 2, , 3.302, 1
46.260, 0.58, 2, , 3.302, 1
46.280, 0.58, 2, , 3.302, 1
46.300, 0.60, 2, , 3.302, 1
46.320, 0.60, 2, , 3.302, 1
46.340, 0.60, 2, , 3.302, 1
46.360, 0.58, 2, , 3.302, 1
46.380, 0.58, 2, , 3.302, 1
46.400, 0.57, 2, , 3.302, 1
46.420, 0.58, 2, , 3.302, 1
46.440, 0.57, 1, , 3.302, 1
46.460, 0.56, 1, , 3.302, 1
46.480, 0.59, 2, , 3.302, 1
46.500, 0.57, 2, , 3.302, 1
46.520, 0.56, 1, , 3.302, 1
46.540, 0.55, 1, , 3.302, 1
46.560, 0.54, 1, , 3.302, 1
46.580, 0.56, 1, , 3.302, 1
46.600, 0.57, 2, , 3.302, 1
46.620, 0.55, 1, , 3.302, 1
46.640, 0.57, 2, , 3.302, 1
46.660, 0.56, 1, , 3.302, 1
46.680, 0.58, 2, , 3.302, 1
46.700, 0.58, 2, , 3.302, 1
46.720, 0.56, 1, , 3.302, 1
46.740, 0.57, 1, , 3.302, 1
46.760, 0.57, 1, , 3.302, 1
46.780, 0.58, 2, , 3.302, 1
46.800, 0.56, 1, , 3.302, 1
46.820, 0.57, 2, , 3.302, 1
46.840, 0.56, 1, , 3.302, 1
46.860, 0.58, 2, , 3.302, 1
46.880, 0.59, 2, , 3.302, 1
46.900, 0.57, 1, , 3.302, 1
46.920, 0.56, 1, , 3.302, 1
46.940, 0.55, 1, , 3.302, 1
46.960, 0.59, 2, , 3.302, 1
46.980, 0.56, 1, , 3.302, 1
47.000, 0.57, 2, , 3.302, 1
47.020, 0.54, 1, , 3.302, 1
47.040, 0.56, 1, , 3.302, 1
47.060, 0.56, 1, , 3.302, 1
47.080, 0.56, 1, , 3.302, 1
47.100, 0.56, 1, , 3.302, 1
47.120, 0.58, 2, , 3.302, 1
47.140, 0.54, 1, , 3.302, 1
47.160, 0.56, 1, , 3.302, 1
47.180, 0.55, 1, , 3.302, 1
47.200, 0.57, 1, , 3.302, 1
47.220, 0.56, 1, , 3.302, 1
47.240, 0.56, 1, , 3.302, 1
47.260, 0.57, 2, , 3.302, 1
47.280, 0.56, 1, , 3.302, 1
47.300, 0.56, 1, , 3.302, 1
47.320, 0.57, 1, , 3.302, 1
47.340, 0.58, 2, , 3.302, 1
47.360, 0.58, 2, , 3.302, 1
47.380, 0.56, 1, , 3.302, 1
47.400, 0.55, 1, , 3.302, 1
47.420, 0.58, 2, , 3.302, 1
47.440, 0.57, 1, , 3.302, 1
47.460, 0.55, 1, , 3.302, 1
47.480, 0.56, 1, , 3.302, 1
47.500, 0.55, 1, , 3.302, 1
47.520, 0.57, 1, , 3.302, 1
47.540, 0.56, 1, , 3.302, 1
47.560, 0.54, 1, , 3.302, 1
47.580, 0.56, 1, , 3.302, 1
47.600, 0.56, 1, , 3.302, 1
47.620, 0.55, 1, , 3.302, 1
47.640, 0.56, 1, , 3.302, 1
47.660, 0.55, 1, , 3.302, 1
47.680, 0.57, 2, , 3.302, 1
47.700, 0.55, 1, , 3.302, 1
47.720, 0.55, 1, , 3.302, 1
47.740, 0.55, 1, , 3.302, 1
47.760, 0.57, 2, , 3.302, 1
47.780, 0.55, 1, , 3.302, 1
47.800, 0.55, 1, , 3.302, 1
47.820, 0.56, 1, , 3.302, 1
47.840, 0.57, 1, , 3.302, 1
47.860, 0.56, 1, , 3.302, 1
47.880, 0.54, 1, , 3.302, 1
47.900, 0.56, 1, , 3.302, 1
47.920, 0.56, 1, , 3.302, 1
47.940, 0.55, 1, , 3.302, 1
47.960, 0.54, 1, , 3.302, 1
47.980, 0.54, 1, , 3.302, 1
48.000, 0.55, 1, , 3.302, 1
48.020, 0.56, 1, , 3.302, 1
48.040, 0.56, 1, , 3.302, 1
48.060, 0.54, 1, , 3.302, 1
48.080, 0.55, 1, , 3.302, 1
48.100, 0.56, 1, , 3.302, 1
48.120, 0.54, 1, , 3.302, 1
48.140, 0.54, 1, , 3.302, 1
48.160, 0.55, 1, , 3.302, 1
48.180, 0.55, 1, , 3.302, 1
48.200, 0.54, 1, , 3.302, 1
48.220, 0.54, 1, , 3.302, 1
48.240, 0.56, 1, , 3.302, 1
48.260, 0.54, 1, , 3.302, 1
48.280, 0.55, 1, , 3.302, 1
48.300, 0.54, 1, , 3.302, 1
48.320, 0.57, 1, , 3.302, 1
48.340, 0.54, 1, , 3.302, 1
48.360, 0.55, 1, , 3.302, 1
48.380, 0.56, 1, , 3.302, 1
48.400, 0.54, 1, , 3.302, 1
48.420, 0.56, 1, , 3.302, 1
48.440, 0.51, 1, , 3.302, 1
48.460, 0.54, 1, , 3.302, 1
48.480, 0.56, 1, , 3.302, 1
