

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
131.280, 39.15, N/A, , 3.310, 1
131.300, 39.14, N/A, , 3.310, 1
131.320, 39.15, N/A, , 3.310, 1
131.340, 39.07, N/A, , 3.310, 1
131.360, 39.09, N/A, , 3.310, 1
131.380, 39.14, N/A, , 3.310, 1
131.400, 39.09, N/A, , 3.310, 1
131.420, 39.14, N/A, , 3.310, 1
131.440, 39.15, N/A, , 3.310, 1
131.460, 39.10, N/A, , 3.310, 1
131.480, 39.13, N/A, , 3.310, 1
131.500, 39.14, N/A, , 3.310, 1
131.520, 38.92, N/A, , 3.310, 1
131.540, 39.10, N/A, , 3.310, 1
131.560, 38.90, N/A, , 3.310, 1
131.580, 39.14, N/A, , 3.310, 1
131.600, 39.14, N/A, , 3.310, 1
131.620, 39.02, N/A, , 3.310, 1
131.640, 39.15, N/A, , 3.310, 1
131.660, 39.15, N/A, , 3.310, 1
131.680, 39.15, N/A, , 3.310, 1
131.700, 39.16, N/A, , 3.310, 1
131.720, 39.15, N/A, , 3.310, 1
131.740, 39.14, N/A, , 3.310, 1
131.760, 39.14, N/A, , 3.310, 1
131.780, 39.15, N/A, , 3.310, 1
131.800, 39.15, N/A, , 3.310, 1
131.820, 38.98, N/A, , 3.310, 1
131.840, 39.11, N/A, , 3.310, 1
131.860, 39.13, N/A, , 3.310, 1
131.880, 39.14, N/A, , 3.310, 1
131.900, 39.14, N/A, , 3.310, 1
131.920, 39.13, N/A, , 3.310, 1
131.940, 39.13, N/A, , 3.310, 1
131.960, 39.13, N/A, , 3.310, 1
131.980, 39.12, N/A, , 3.310, 1
132.000, 39.11, N/A, , 3.310, 1
132.020, 39.10, N/A, , 3.310, 1
132.040, 39.13, N/A, , 3.310, 1
132.060, 39.14, N/A, , 3.310, 1
132.080, 39.10, N/A, , 3.310, 1
132.100, 39.15, N/A, , 3.310, 1
132.120, 39.13, N/A, , 3.310, 1
132.140, 39.05, N/A, , 3.310, 1
132.160, 39.11, N/A, , 3.310, 1
132.180, 39.13, N/A, , 3.310, 1
132.200, 39.12, N/A, , 3.310, 1
132.220, 39.12, N/A, , 3.310, 1
132.240, 39.14, N/A, , 3.310, 1
132.260, 39.11, N/A, , 3.310, 1
132.280, 39.15, N/A, , 3.310, 1
132.300, 39.14, N/A, , 3.310, 1
132.320, 39.13, N/A, , 3.310, 1
132.340, 39.15, N/A, , 3.310, 1
132.360, 39.15, N/A, , 3.310, 1
132.380, 39.14, N/A, , 3.310, 1
132.400, 39.15, N/A, , 3.310, 1
132.420, 39.15, N/A, , 3.310, 1
132.440, 39.15, N/A, , 3.310, 1
132.460, 39.14, N/A, , 3.310, 1
132.480, 39.14, N/A, , 3.310, 1
132.500, 39.13, N/A, , 3.310, 1
132.520, 39.15, N/A, , 3.310, 1
132.540, 39.15, N/A, , 3.310, 1
132.560, 39.13, N/A, , 3.310, 1
132.580, 39.13, N/A, , 3.310, 1
132.600, 39.13, N/A, , 3.310, 1
132.620, 39.16, N/A, , 3.310, 1
132.640, 39.14, N/A, , 3.310, 1
132.660, 39.13, N/A, , 3.310, 1
132.680, 39.14, N/A, , 3.310, 1
132.700, 39.15, N/A, , 3.310, 1
132.720, 39.14, N/A, , 3.310, 1
132.740, 39.14, N/A, , 3.310, 1
132.760, 39.14, N/A, , 3.310, 1
132.780, 39.12, N/A, , 3.310, 1
132.800, 39.14, N/A, , 3.310, 1
132.820, 39.15, N/A, , 3.310, 1
132.840, 39.14, N/A, , 3.310, 1
132.860, 39.14, N/A, , 3.310, 1
132.880, 39.14, N/A, , 3.310, 1
132.900, 39.13, N/A, , 3.310, 1
132.920, 39.15, N/A, , 3.310, 1
132.940, 39.15, N/A, , 3.310, 1
132.960, 39.13, N/A, , 3.310, 1
132.980, 39.14, N/A, , 3.310, 1
133.000, 39.14, N/A, , 3.310, 1
133.020, 39.14, N/A, , 3.310, 1
133.040, 39.14, N/A, , 3.310, 1
133.060, 39.13, N/A, , 3.310, 1
133.080, 39.14, N/A, , 3.310, 1
133.100, 39.14, N/A, , 3.310, 1
133.120, 39.14, N/A, , 3.310, 1
133.140, 39.14, N/A, , 3.310, 1
133.160, 39.15, N/A, , 3.310, 1
133.180, 39.13, N/A, , 3.310, 1
133.200, 39.16, N/A, , 3.310, 1
133.220, 39.15, N/A, , 3.310, 1
133.240, 39.14, N/A, , 3.310, 1
133.260, 39.13, N/A, , 3.310, 1
133.280, 39.15, N/A, , 3.310, 1
133.300, 39.16, N/A, , 3.310, 1
133.320, 39.14, N/A, , 3.310, 1
133.340, 39.15, N/A, , 3.310, 1
133.360, 39.12, N/A, , 3.310, 1
133.380, 39.14, N/A, , 3.310, 1
133.400, 39.15, N/A, , 3.310, 1
133.420, 39.15, N/A, , 3.310, 1
133.440, 39.14, N/A, , 3.310, 1
133.460, 39.13, N/A, , 3.310, 1
133.480, 39.12, N/A, , 3.310, 1
133.500, 39.13, N/A, , 3.310, 1
133.520, 39.13, N/A, , 3.310, 1
133.540, 39.14, N/A, , 3.310, 1
133.560, 39.15, N/A, , 3.310, 1
133.580, 39.15, N/A, , 3.310, 1
133.600, 39.13, N/A, , 3.310, 1
133.620, 39.13, N/A, , 3.310, 1
133.640, 39.13, N/A, , 3.310, 1
133.660, 39.13, N/A, , 3.310, 1
133.680, 39.14, N/A, , 3.310, 1
133.700, 39.15, N/A, , 3.310, 1
133.720, 39.14, N/A, , 3.310, 1
133.740, 39.14, N/A, , 3.310, 1
133.760, 39.14, N/A, , 3.310, 1
133.780, 39.14, N/A, , 3.310, 1
133.800, 39.14, N/A, , 3.310, 1
133.820, 39.12, N/A, , 3.310, 1
133.840, 39.15, N/A, , 3.310, 1
133.860, 39.14, N/A, , 3.310, 1
133.880, 39.13, N/A, , 3.310, 1
133.900, 39.12, N/A, , 3.310, 1
133.920, 39.13, N/A, , 3.310, 1
133.940, 39.13, N/A, , 3.310, 1
133.960, 39.13, N/A, , 3.310, 1
133.980, 39.14, N/A, , 3.310, 1
134.000, 39.14, N/A, , 3.310, 1
134.020, 39.11, N/A, , 3.310, 1
134.040, 39.15, N/A, , 3.310, 1
134.060, 39.13, N/A, , 3.310, 1
134.080, 39.14, N/A, , 3.310, 1
134.100, 39.12, N/A, , 3.310, 1
134.120, 39.13, N/A, , 3.310, 1
134.140, 39.13, N/A, , 3.310, 1
134.160, 38.99, N/A, , 3.310, 1
134.180, 39.05, N/A, , 3.310, 1
134.200, 39.13, N/A, , 3.310, 1
134.220, 39.15, N/A, , 3.310, 1
134.240, 39.14, N/A, , 3.310, 1
134.260, 39.15, N/A, , 3.310, 1
134.280, 39.12, N/A, , 3.310, 1
134.300, 39.14, N/A, , 3.310, 1
134.320, 39.15, N/A, , 3.310, 1
134.340, 39.14, N/A, , 3.310, 1
134.360, 39.14, N/A, , 3.310, 1
134.380, 39.15, N/A, , 3.310, 1
134.400, 39.13, N/A, , 3.310, 1
134.420, 39.13, N/A, , 3.310, 1
134.440, 39.13, N/A, , 3.310, 1
134.460, 39.14, N/A, , 3.310, 1
134.480, 39.13, N/A, , 3.310, 1
134.500, 39.13, N/A, , 3.310, 1
134.520, 39.13, N/A, , 3.310, 1
134.540, 39.14, N/A, , 3.310, 1
134.560, 39.13, N/A, , 3.310, 1
134.580, 39.12, N/A, , 3.310, 1
134.600, 39.12, N/A, , 3.310, 1
134.620, 39.14, N/A, , 3.310, 1
134.640, 39.13, N/A, , 3.310, 1
134.660, 39.13, N/A, , 3.310, 1
134.680, 39.12, N/A, , 3.310, 1
134.700, 39.14, N/A, , 3.310, 1
134.720, 39.12, N/A, , 3.310, 1
134.740, 39.13, N/A, , 3.310, 1
134.760, 39.14, N/A, , 3.310, 1
134.780, 39.13, N/A, , 3.310, 1
134.800, 39.13, N/A, , 3.310, 1
134.820, 39.14, N/A, , 3.310, 1
134.840, 39.15, N/A, , 3.310, 1
134.860, 39.14, N/A, , 3.310, 1
134.880, 39.13, N/A, , 3.310, 1
134.900, 39.12, N/A, , 3.310, 1
134.920, 39.12, N/A, , 3.310, 1
134.940, 39.12, N/A, , 3.310, 1
134.960, 39.13, N/A, , 3.310, 1
134.980, 39.13, N/A, , 3.310, 1
135.000, 39.12, N/A, , 3.310, 1
135.020, 39.13, N/A, , 3.310, 1
135.040, 39.13, N/A, , 3.310, 1
135.060, 39.13, N/A, , 3.310, 1
135.080, 39.12, N/A, , 3.310, 1
135.100, 39.12, N/A, , 3.310, 1
135.120, 39.14, N/A, , 3.310, 1
135.140, 39.11, N/A, , 3.310, 1
135.160, 39.12, N/A, , 3.310, 1
135.180, 39.13, N/A, , 3.310, 1
135.200, 39.11, N/A, , 3.310, 1
135.220, 39.12, N/A, , 3.310, 1
135.240, 39.12, N/A, , 3.310, 1
135.260, 39.13, N/A, , 3.310, 1
135.280, 39.13, N/A, , 3.310, 1
135.300, 39.12, N/A, , 3.310, 1
135.320, 39.12, N/A, , 3.310, 1
135.340, 39.13, N/A, , 3.310, 1
135.360, 39.12, N/A, , 3.310, 1
135.380, 39.15, N/A, , 3.310, 1
135.400, 39.12, N/A, , 3.310, 1
135.420, 39.11, N/A, , 3.310, 1
135.440, 39.12, N/A, , 3.310, 1
135.460, 39.12, N/A, , 3.310, 1
135.480, 39.12, N/A, , 3.310, 1
135.500, 39.12, N/A, , 3.310, 1
135.520, 39.12, N/A, , 3.310, 1
135.540, 39.12, N/A, , 3.310, 1
135.560, 39.11, N/A, , 3.310, 1
135.580, 39.13, N/A, , 3.310, 1
135.600, 39.13, N/A, , 3.310, 1
135.620, 39.12, N/A, , 3.310, 1
135.640, 39.14, N/A, , 3.310, 1
135.660, 39.13, N/A, , 3.310, 1
135.680, 39.13, N/A, , 3.310, 1
135.700, 39.10, N/A, , 3.310, 1
135.720, 39.11, N/A, , 3.310, 1
135.740, 39.12, N/A, , 3.310, 1
135.760, 39.12, N/A, , 3.310, 1
135.780, 39.12, N/A, , 3.310, 1
135.800, 39.11, N/A, , 3.310, 1
135.820, 39.12, N/A, , 3.310, 1
135.840, 39.14, N/A, , 3.310, 1
135.860, 39.14, N/A, , 3.310, 1
135.880, 39.14, N/A, , 3.310, 1
135.900, 39.12, N/A, , 3.310, 1
135.920, 39.12, N/A, , 3.310, 1
135.940, 39.12, N/A, , 3.310, 1
135.960, 39.13, N/A, , 3.310, 1
135.980, 39.11, N/A, , 3.310, 1
136.000, 39.12, N/A, , 3.310, 1
136.020, 39.13, N/A, , 3.310, 1
136.040, 39.12, N/A, , 3.310, 1
136.060, 39.12, N/A, , 3.310, 1
136.080, 39.12, N/A, , 3.310, 1
136.100, 39.11, N/A, , 3.310, 1
136.120, 39.11, N/A, , 3.310, 1
136.140, 39.11, N/A, , 3.310, 1
136.160, 39.14, N/A, , 3.310, 1
136.180, 39.14, N/A, , 3.310, 1
136.200, 39.03, N/A, , 3.310, 1
136.220, 39.12, N/A, , 3.310, 1
136.240, 39.12, N/A, , 3.310, 1
136.260, 39.12, N/A, , 3.310, 1
136.280, 39.10, N/A, , 3.310, 1
136.300, 39.10, N/A, , 3.310, 1
136.320, 39.11, N/A, , 3.310, 1
136.340, 39.13, N/A, , 3.310, 1
136.360, 39.11, N/A, , 3.310, 1
136.380, 39.13, N/A, , 3.310, 1
136.400, 39.11, N/A, , 3.310, 1
136.420, 39.12, N/A, , 3.310, 1
136.440, 39.12, N/A, , 3.310, 1
136.460, 39.13, N/A, , 3.310, 1
136.480, 39.13, N/A, , 3.310, 1
136.500, 39.12, N/A, , 3.310, 1
136.520, 39.12, N/A, , 3.310, 1
136.540, 39.11, N/A, , 3.310, 1
136.560, 39.10, N/A, , 3.310, 1
136.580, 39.11, N/A, , 3.310, 1
136.600, 39.12, N/A, , 3.310, 1
136.620, 39.14, N/A, , 3.310, 1
136.640, 39.12, N/A, , 3.310, 1
136.660, 39.13, N/A, , 3.310, 1
136.680, 39.14, N/A, , 3.310, 1
136.700, 39.11, N/A, , 3.310, 1
136.720, 39.13, N/A, , 3.310, 1
136.740, 39.11, N/A, , 3.310, 1
136.760, 39.12, N/A, , 3.310, 1
136.780, 39.11, N/A, , 3.310, 1
136.800, 39.12, N/A, , 3.310, 1
136.820, 39.12, N/A, , 3.310, 1
136.840, 39.10, N/A, , 3.310, 1
136.860, 39.10, N/A, , 3.310, 1
136.880, 39.12, N/A, , 3.310, 1
136.900, 39.12, N/A, , 3.310, 1
136.920, 39.12, N/A, , 3.310, 1
136.940, 39.11, N/A, , 3.310, 1
136.960, 39.12, N/A, , 3.310, 1
136.980, 39.13, N/A, , 3.310, 1
137.000, 39.10, N/A, , 3.310, 1
137.020, 39.12, N/A, , 3.310, 1
137.040, 39.11, N/A, , 3.310, 1
137.060, 39.12, N/A, , 3.310, 1
137.080, 39.12, N/A, , 3.310, 1
137.100, 39.12, N/A, , 3.310, 1
137.120, 39.12, N/A, , 3.310, 1
137.140, 39.11, N/A, , 3.310, 1
137.160, 39.12, N/A, , 3.310, 1
137.180, 39.12, N/A, , 3.310, 1
137.200, 39.12, N/A, , 3.310, 1
137.220, 39.13, N/A, , 3.310, 1
137.240, 39.10, N/A, , 3.310, 1
137.260, 39.12, N/A, , 3.310, 1
137.280, 39.11, N/A, , 3.310, 1
137.300, 39.11, N/A, , 3.310, 1
137.320, 39.11, N/A, , 3.310, 1
137.340, 39.11, N/A, , 3.310, 1
137.360, 39.11, N/A, , 3.310, 1
137.380, 39.12, N/A, , 3.310, 1
137.400, 39.10, N/A, , 3.310, 1
137.420, 39.12, N/A, , 3.310, 1
137.440, 39.12, N/A, , 3.310, 1
137.460, 39.09, N/A, , 3.310, 1
137.480, 39.11, N/A, , 3.310, 1
137.500, 39.11, N/A, , 3.310, 1
137.520, 39.12, N/A, , 3.310, 1
137.540, 39.10, N/A, , 3.310, 1
137.560, 39.13, N/A, , 3.310, 1
137.580, 39.12, N/A, , 3.310, 1
137.600, 39.10, N/A, , 3.310, 1
137.620, 39.09, N/A, , 3.310, 1
137.640, 39.11, N/A, , 3.310, 1
137.660, 39.10, N/A, , 3.310, 1
137.680, 39.12, N/A, , 3.310, 1
137.700, 39.10, N/A, , 3.310, 1
137.720, 39.12, N/A, , 3.310, 1
137.740, 39.11, N/A, , 3.310, 1
137.760, 39.11, N/A, , 3.310, 1
137.780, 39.12, N/A, , 3.310, 1
137.800, 39.10, N/A, , 3.310, 1
137.820, 39.12, N/A, , 3.310, 1
137.840, 39.12, N/A, , 3.310, 1
137.860, 39.10, N/A, , 3.310, 1
137.880, 39.12, N/A, , 3.310, 1
137.900, 39.10, N/A, , 3.310, 1
137.920, 39.10, N/A, , 3.310, 1
137.940, 39.10, N/A, , 3.310, 1
137.960, 39.11, N/A, , 3.310, 1
137.980, 39.11, N/A, , 3.310, 1
138.000, 39.10, N/A, , 3.310, 1
138.020, 39.12, N/A, , 3.310, 1
138.040, 39.11, N/A, , 3.310, 1
138.060, 39.11, N/A, , 3.310, 1
138.080, 39.11, N/A, , 3.310, 1
138.100, 39.12, N/A, , 3.310, 1
138.120, 39.10, N/A, , 3.310, 1
138.140, 39.12, N/A, , 3.310, 1
138.160, 39.10, N/A, , 3.310, 1
138.180, 39.11, N/A, , 3.310, 1
138.200, 39.05, N/A, , 3.310, 1
138.220, 39.06, N/A, , 3.310, 1
138.240, 39.10, N/A, , 3.310, 1
138.260, 39.10, N/A, , 3.310, 1
138.280, 39.11, N/A, , 3.310, 1
138.300, 39.11, N/A, , 3.310, 1
138.320, 39.09, N/A, , 3.310, 1
138.340, 39.11, N/A, , 3.310, 1
138.360, 39.10, N/A, , 3.310, 1
138.380, 39.07, N/A, , 3.310, 1
138.400, 39.08, N/A, , 3.310, 1
138.420, 39.10, N/A, , 3.310, 1
138.440, 39.11, N/A, , 3.310, 1
138.460, 39.11, N/A, , 3.310, 1
138.480, 39.11, N/A, , 3.310, 1
138.500, 39.10, N/A, , 3.310, 1
138.520, 39.10, N/A, , 3.310, 1
138.540, 39.11, N/A, , 3.310, 1
138.560, 39.11, N/A, , 3.310, 1
138.580, 39.12, N/A, , 3.310, 1
138.600, 39.12, N/A, , 3.310, 1
138.620, 39.10, N/A, , 3.310, 1
138.640, 39.10, N/A, , 3.310, 1
138.660, 39.12, N/A, , 3.310, 1
138.680, 39.12, N/A, , 3.310, 1
138.700, 39.11, N/A, , 3.310, 1
138.720, 39.12, N/A, , 3.310, 1
138.740, 39.11, N/A, , 3.310, 1
138.760, 39.10, N/A, , 3.310, 1
138.780, 39.12, N/A, , 3.310, 1
138.800, 39.11, N/A, , 3.310, 1
138.820, 39.09, N/A, , 3.310, 1
138.840, 39.12, N/A, , 3.310, 1
138.860, 39.11, N/A, , 3.310, 1
138.880, 39.10, N/A, , 3.310, 1
138.900, 39.12, N/A, , 3.310, 1
138.920, 39.10, N/A, , 3.310, 1
138.940, 39.11, N/A, , 3.310, 1
138.960, 39.10, N/A, , 3.310, 1
138.980, 39.12, N/A, , 3.310, 1
139.000, 39.11, N/A, , 3.310, 1
139.020, 39.12, N/A, , 3.310, 1
139.040, 39.11, N/A, , 3.310, 1
139.060, 39.11, N/A, , 3.310, 1
139.080, 39.10, N/A, , 3.310, 1
139.100, 39.10, N/A, , 3.310, 1
139.120, 39.10, N/A, , 3.310, 1
139.140, 39.12, N/A, , 3.310, 1
139.160, 39.11, N/A, , 3.310, 1
139.180, 39.11, N/A, , 3.310, 1
139.200, 39.10, N/A, , 3.310, 1
139.220, 39.11, N/A, , 3.310, 1
139.240, 39.10, N/A, , 3.310, 1
139.260, 39.10, N/A, , 3.310, 1
139.280, 39.10, N/A, , 3.310, 1
139.300, 39.11, N/A, , 3.310, 1
139.320, 39.11, N/A, , 3.310, 1
139.340, 39.06, N/A, , 3.310, 1
139.360, 39.11, N/A, , 3.310, 1
139.380, 39.11, N/A, , 3.310, 1
139.400, 39.11, N/A, , 3.310, 1
139.420, 39.09, N/A, , 3.310, 1
139.440, 39.12, N/A, , 3.310, 1
139.460, 39.09, N/A, , 3.310, 1
139.480, 39.09, N/A, , 3.310, 1
139.500, 39.10, N/A, , 3.310, 1
139.520, 39.08, N/A, , 3.310, 1
139.540, 39.10, N/A, , 3.310, 1
139.560, 39.08, N/A, , 3.310, 1
139.580, 39.11, N/A, , 3.310, 1
139.600, 39.10, N/A, , 3.310, 1
139.620, 39.11, N/A, , 3.310, 1
139.640, 39.11, N/A, , 3.310, 1
139.660, 39.11, N/A, , 3.310, 1
139.680, 39.11, N/A, , 3.310, 1
139.700, 39.08, N/A, , 3.310, 1
139.720, 39.10, N/A, , 3.310, 1
139.740, 39.10, N/A, , 3.310, 1
139.760, 39.10, N/A, , 3.310, 1
139.780, 39.10, N/A, , 3.310, 1
139.800, 39.12, N/A, , 3.310, 1
139.820, 39.10, N/A, , 3.310, 1
139.840, 39.10, N/A, , 3.310, 1
139.860, 39.11, N/A, , 3.310, 1
139.880, 39.11, N/A, , 3.310, 1
139.900, 39.10, N/A, , 3.310, 1
139.920, 39.11, N/A, , 3.310, 1
139.940, 39.12, N/A, , 3.310, 1
139.960, 39.09, N/A, , 3.310, 1
139.980, 39.10, N/A, , 3.310, 1
140.000, 39.09, N/A, , 3.310, 1
140.020, 39.11, N/A, , 3.310, 1
140.040, 39.09, N/A, , 3.310, 1
140.060, 39.11, N/A, , 3.310, 1
140.080, 39.09, N/A, , 3.310, 1
140.100, 39.10, N/A, , 3.310, 1
140.120, 39.10, N/A, , 3.310, 1
140.140, 39.10, N/A, , 3.310, 1
140.160, 39.11, N/A, , 3.310, 1
140.180, 39.10, N/A, , 3.310, 1
140.200, 39.13, N/A, , 3.310, 1
140.220, 39.11, N/A, , 3.310, 1
140.240, 39.11, N/A, , 3.310, 1
140.260, 39.11, N/A, , 3.310, 1
140.280, 39.09, N/A, , 3.310, 1
140.300, 39.11, N/A, , 3.310, 1
140.320, 39.11, N/A, , 3.310, 1
140.340, 39.09, N/A, , 3.310, 1
140.360, 39.10, N/A, , 3.310, 1
140.380, 39.12, N/A, , 3.310, 1
140.400, 39.11, N/A, , 3.310, 1
140.420, 39.10, N/A, , 3.310, 1
140.440, 39.09, N/A, , 3.310, 1
140.460, 39.10, N/A, , 3.310, 1
140.480, 39.13, N/A, , 3.310, 1
140.500, 39.09, N/A, , 3.310, 1
140.520, 39.12, N/A, , 3.310, 1
140.540, 39.09, N/A, , 3.310, 1
140.560, 39.09, N/A, , 3.310, 1
140.580, 39.12, N/A, , 3.310, 1
140.600, 39.10, N/A, , 3.310, 1
140.620, 39.09, N/A, , 3.310, 1
140.640, 39.11, N/A, , 3.310, 1
140.660, 39.09, N/A, , 3.310, 1
140.680, 39.09, N/A, , 3.310, 1
140.700, 39.11, N/A, , 3.310, 1
140.720, 39.11, N/A, , 3.310, 1
140.740, 39.10, N/A, , 3.310, 1
140.760, 39.11, N/A, , 3.310, 1
140.780, 39.11, N/A, , 3.310, 1
140.800, 39.10, N/A, , 3.310, 1
140.820, 39.11, N/A, , 3.310, 1
140.840, 39.09, N/A, , 3.310, 1
140.860, 39.10, N/A, , 3.310, 1
140.880, 39.11, N/A, , 3.310, 1
140.900, 39.10, N/A, , 3.310, 1
140.920, 39.10, N/A, , 3.310, 1
140.940, 39.10, N/A, , 3.310, 1
140.960, 39.10, N/A, , 3.310, 1
140.980, 39.10, N/A, , 3.310, 1
141.000, 39.09, N/A, , 3.310, 1
141.020, 39.09, N/A, , 3.310, 1
141.040, 39.09, N/A, , 3.310, 1
141.060, 39.10, N/A, , 3.310, 1
141.080, 39.09, N/A, , 3.310, 1
141.100, 39.08, N/A, , 3.310, 1
141.120, 39.08, N/A, , 3.310, 1
141.140, 39.08, N/A, , 3.310, 1
141.160, 39.09, N/A, , 3.310, 1
141.180, 39.09, N/A, , 3.310, 1
141.200, 39.08, N/A, , 3.310, 1
141.220, 39.09, N/A, , 3.310, 1
141.240, 39.10, N/A, , 3.310, 1
141.260, 39.11, N/A, , 3.310, 1
141.280, 39.10, N/A, , 3.310, 1
141.300, 39.11, N/A, , 3.310, 1
141.320, 39.09, N/A, , 3.310, 1
141.340, 39.11, N/A, , 3.310, 1
141.360, 39.10, N/A, , 3.310, 1
141.380, 39.10, N/A, , 3.310, 1
141.400, 39.10, N/A, , 3.310, 1
141.420, 39.09, N/A, , 3.310, 1
141.440, 39.10, N/A, , 3.310, 1
141.460, 39.10, N/A, , 3.310, 1
141.480, 39.11, N/A, , 3.310, 1
141.500, 39.09, N/A, , 3.310, 1
141.520, 39.10, N/A, , 3.310, 1
141.540, 39.11, N/A, , 3.310, 1
141.560, 39.10, N/A, , 3.310, 1
141.580, 39.10, N/A, , 3.310, 1
141.600, 39.08, N/A, , 3.310, 1
141.620, 39.10, N/A, , 3.310, 1
141.640, 39.09, N/A, , 3.310, 1
141.660, 39.09, N/A, , 3.310, 1
141.680, 39.10, N/A, , 3.310, 1
141.700, 39.09, N/A, , 3.310, 1
141.720, 39.09, N/A, , 3.310, 1
141.740, 39.11, N/A, , 3.310, 1
141.760, 39.09, N/A, , 3.310, 1
141.780, 39.10, N/A, , 3.310, 1
141.800, 39.07, N/A, , 3.310, 1
141.820, 39.10, N/A, , 3.310, 1
141.840, 39.09, N/A, , 3.310, 1
141.860, 39.10, N/A, , 3.310, 1
141.880, 39.09, N/A, , 3.310, 1
141.900, 39.11, N/A, , 3.310, 1
141.920, 39.10, N/A, , 3.310, 1
141.940, 39.11, N/A, , 3.310, 1
141.960, 39.08, N/A, , 3.310, 1
141.980, 39.10, N/A, , 3.310, 1
142.000, 39.09, N/A, , 3.310, 1
142.020, 39.10, N/A, , 3.310, 1
142.040, 39.08, N/A, , 3.310, 1
142.060, 39.11, N/A, , 3.310, 1
142.080, 39.10, N/A, , 3.310, 1
142.100, 39.11, N/A, , 3.310, 1
142.120, 39.10, N/A, , 3.310, 1
142.140, 39.10, N/A, , 3.310, 1
142.160, 39.09, N/A, , 3.310, 1
142.180, 39.11, N/A, , 3.310, 1
142.200, 39.09, N/A, , 3.310, 1
142.220, 39.08, N/A, , 3.310, 1
142.240, 39.09, N/A, , 3.310, 1
142.260, 39.08, N/A, , 3.310, 1
142.280, 39.09, N/A, , 3.310, 1
142.300, 39.10, N/A, , 3.310, 1
142.320, 39.10, N/A, , 3.310, 1
142.340, 39.08, N/A, , 3.310, 1
142.360, 39.08, N/A, , 3.310, 1
142.380, 39.10, N/A, , 3.310, 1
142.400, 39.09, N/A, , 3.310, 1
142.420, 39.10, N/A, , 3.310, 1
142.440, 39.10, N/A, , 3.310, 1
142.460, 39.10, N/A, , 3.310, 1
142.480, 39.09, N/A, , 3.310, 1
142.500, 39.07, N/A, , 3.310, 1
142.520, 39.09, N/A, , 3.310, 1
142.540, 39.09, N/A, , 3.310, 1
142.560, 39.09, N/A, , 3.310, 1
142.580, 39.08, N/A, , 3.310, 1
142.600, 39.08, N/A, , 3.310, 1
142.620, 39.08, N/A, , 3.310, 1
142.640, 39.08, N/A, , 3.310, 1
142.660, 39.09, N/A, , 3.310, 1
142.680, 39.08, N/A, , 3.310, 1
142.700, 39.10, N/A, , 3.310, 1
142.720, 39.10, N/A, , 3.310, 1
142.740, 39.09, N/A, , 3.310, 1
142.760, 39.10, N/A, , 3.310, 1
142.780, 39.10, N/A, , 3.310, 1
142.800, 39.07, N/A, , 3.310, 1
142.820, 39.09, N/A, , 3.310, 1
142.840, 39.08, N/A, , 3.310, 1
142.860, 39.09, N/A, , 3.310, 1
142.880, 39.10, N/A, , 3.310, 1
142.900, 39.08, N/A, , 3.310, 1
142.920, 39.09, N/A, , 3.310, 1
142.940, 39.10, N/A, , 3.310, 1
142.960, 39.07, N/A, , 3.310, 1
142.980, 39.10, N/A, , 3.310, 1
143.000, 39.10, N/A, , 3.310, 1
143.020, 39.09, N/A, , 3.310, 1
143.040, 39.08, N/A, , 3.310, 1
143.060, 39.10, N/A, , 3.310, 1
143.080, 39.09, N/A, , 3.310, 1
143.100, 39.07, N/A, , 3.310, 1
143.120, 39.08, N/A, , 3.310, 1
143.140, 39.09, N/A, , 3.310, 1
143.160, 39.10, N/A, , 3.310, 1
143.180, 39.11, N/A, , 3.310, 1
143.200, 39.09, N/A, , 3.310, 1
143.220, 39.07, N/A, , 3.310, 1
143.240, 39.09, N/A, , 3.310, 1
143.260, 39.09, N/A, , 3.310, 1
143.280, 39.08, N/A, , 3.310, 1
143.300, 39.07, N/A, , 3.310, 1
143.320, 39.08, N/A, , 3.310, 1
143.340, 39.08, N/A, , 3.310, 1
143.360, 39.09, N/A, , 3.310, 1
143.380, 39.08, N/A, , 3.310, 1
143.400, 39.09, N/A, , 3.310, 1
143.420, 39.09, N/A, , 3.310, 1
143.440, 39.09, N/A, , 3.310, 1
143.460, 39.09, N/A, , 3.310, 1
143.480, 39.09, N/A, , 3.310, 1
143.500, 39.09, N/A, , 3.310, 1
143.520, 39.08, N/A, , 3.310, 1
143.540, 39.09, N/A, , 3.310, 1
143.560, 39.08, N/A, , 3.310, 1
143.580, 39.10, N/A, , 3.310, 1
143.600, 39.07, N/A, , 3.310, 1
143.620, 39.09, N/A, , 3.310, 1
143.640, 39.08, N/A, , 3.310, 1
143.660, 39.10, N/A, , 3.310, 1
143.680, 39.07, N/A, , 3.310, 1
143.700, 39.09, N/A, , 3.310, 1
143.720, 39.09, N/A, , 3.310, 1
143.740, 39.08, N/A, , 3.310, 1
143.760, 39.09, N/A, , 3.310, 1
143.780, 39.09, N/A, , 3.310, 1
143.800, 39.08, N/A, , 3.310, 1
143.820, 39.09, N/A, , 3.310, 1
143.840, 39.09, N/A, , 3.310, 1
143.860, 39.09, N/A, , 3.310, 1
143.880, 39.07, N/A, , 3.310, 1
143.900, 39.07, N/A, , 3.310, 1
143.920, 39.09, N/A, , 3.310, 1
143.940, 39.09, N/A, , 3.310, 1
