Time,Displacement,Force
"81.7600","144.6804","0.0322"
"81.8600","145.3466","0.0323"
"81.9600","146.0125","0.0323"
"82.0600","146.6792","0.0324"
"82.1600","147.3464","0.0325"
"82.2600","148.0141","0.0325"
"82.3600","148.6804","0.0326"
"82.4600","149.3473","0.0327"
"82.5600","150.0131","0.0328"
"82.6600","150.6794","0.0328"
"82.7600","151.3458","0.0329"
"82.8600","152.0137","0.0330"
"82.9600","152.6802","0.0330"
"83.0600","153.3477","0.0331"
"83.1600","154.0137","0.0332"
"83.2600","154.6804","0.0332"
"83.3600","155.3464","0.0333"
"83.4600","156.0129","0.0334"
"83.5600","156.6787","0.0335"
"83.6600","157.3464","0.0335"
"83.7600","158.0139","0.0336"
"83.8600","158.6806","0.0337"
"83.9600","159.3473","0.0337"
"84.0600","160.0131","0.0338"
"84.1600","160.6794","0.0339"
"84.2600","161.3456","0.0339"
"84.3600","162.0133","0.0340"
"84.4600","162.6804","0.0341"
"84.5600","163.3475","0.0342"
"84.6600","164.0135","0.0342"
"84.7600","164.6804","0.0343"
"84.8600","165.3462","0.0344"
"84.9600","166.0129","0.0344"
"85.0600","166.6789","0.0345"
"85.1600","167.3466","0.0346"
"85.2600","168.0137","0.0346"
"85.3600","168.6810","0.0347"
"85.4600","169.3471","0.0348"
"85.5600","170.0131","0.0348"
"85.6600","170.6791","0.0349"
"85.7600","171.3462","0.0350"
"85.8600","172.0133","0.0351"
"85.9600","172.6804","0.0351"
"86.0600","173.3473","0.0352"
"86.1600","174.0137","0.0353"
"86.2600","174.6804","0.0353"
"86.3600","175.3466","0.0354"
"86.4600","176.0127","0.0355"
"86.5600","176.6789","0.0355"
"86.6600","177.3462","0.0356"
"86.7600","178.0141","0.0357"
"86.8600","178.6808","0.0357"
"86.9600","179.3470","0.0358"
"87.0600","180.0133","0.0359"
"87.1600","180.6791","0.0360"
"87.2600","181.3464","0.0360"
"87.3600","182.0133","0.0361"
"87.4600","182.6804","0.0362"
"87.5600","183.3471","0.0362"
"87.6600","184.0141","0.0363"
"87.7600","184.6802","0.0364"
"87.8600","185.3464","0.0364"
"87.9600","186.0125","0.0365"
"88.0600","186.6796","0.0366"
"88.1600","187.3460","0.0366"
"88.2600","188.0139","0.0367"
"88.3600","188.6808","0.0368"
"88.4600","189.3466","0.0369"
"88.5600","190.0133","0.0369"
"88.6600","190.6792","0.0370"
"88.7600","191.3460","0.0371"
"88.8600","192.0131","0.0371"
"88.9600","192.6802","0.0372"
"89.0600","193.3471","0.0373"
"89.1600","194.0139","0.0373"
"89.2600","194.6800","0.0374"
"89.3600","195.3466","0.0375"
"89.4600","196.0125","0.0376"
"89.5600","196.6791","0.0376"
"89.6600","197.3462","0.0377"
"89.7600","198.0139","0.0378"
"89.8600","198.6808","0.0378"
"89.9600","199.3475","0.0379"
"90.0600","200.0131","0.0380"
"90.0620","200.0262","0.0380"
"90.0900","200.1206","0.0378"
"90.1900","199.8394","0.0378"
"90.2900","199.4281","0.0376"
"90.3900","199.0502","0.0375"
"90.4900","198.6914","0.0373"
"90.5900","198.3446","0.0372"
"90.6900","198.0029","0.0371"
"90.7900","197.6660","0.0370"
"90.8900","197.3294","0.0369"
"90.9900","196.9952","0.0367"
"91.0900","196.6617","0.0366"
"91.1900","196.3266","0.0366"
"91.2900","195.9939","0.0365"
"91.3900","195.6596","0.0364"
"91.4900","195.3266","0.0363"
"91.5900","194.9935","0.0362"
"91.6900","194.6593","0.0361"
"91.7900","194.3271","0.0360"
"91.8900","193.9931","0.0359"
"91.9900","193.6602","0.0358"
"92.0900","193.3271","0.0357"
"92.1900","192.9931","0.0357"
"92.2900","192.6608","0.0356"
"92.3900","192.3264","0.0355"
"92.4900","191.9933","0.0354"
"92.5900","191.6604","0.0353"
"92.6900","191.3266","0.0353"
"92.7900","190.9939","0.0352"
"92.8900","190.6594","0.0351"
"92.9900","190.3264","0.0350"
"93.0900","189.9933","0.0350"
"93.1900","189.6594","0.0349"
"93.2900","189.3266","0.0348"
"93.3900","188.9933","0.0348"
"93.4900","188.6602","0.0347"
"93.5900","188.3275","0.0346"
"93.6900","187.9929","0.0345"
"93.7900","187.6608","0.0345"
"93.8900","187.3264","0.0344"
"93.9900","186.9933","0.0343"
"94.0900","186.6606","0.0342"
"94.1900","186.3264","0.0342"
"94.2900","185.9937","0.0341"
"94.3900","185.6593","0.0340"
"94.4900","185.3262","0.0340"
"94.5900","184.9933","0.0339"
"94.6900","184.6591","0.0338"
"94.7900","184.3269","0.0338"
"94.8900","183.9931","0.0337"
"94.9900","183.6604","0.0336"
"95.0900","183.3271","0.0336"
"95.1900","182.9929","0.0335"
"95.2900","182.6608","0.0334"
"95.3900","182.3266","0.0334"
"95.4900","181.9933","0.0333"
"95.5900","181.6604","0.0332"
"95.6900","181.3264","0.0332"
"95.7900","180.9939","0.0331"
"95.8900","180.6596","0.0331"
"95.9900","180.3262","0.0330"
"96.0900","179.9935","0.0329"
"96.1900","179.6591","0.0329"
"96.2900","179.3268","0.0328"
"96.3900","178.9933","0.0327"
"96.4900","178.6606","0.0327"
"96.5900","178.3271","0.0326"
"96.6900","177.9929","0.0326"
"96.7900","177.6608","0.0325"
"96.8900","177.3269","0.0325"
"96.9900","176.9933","0.0324"
"97.0900","176.6604","0.0323"
"97.1900","176.3260","0.0323"
"97.2900","175.9941","0.0322"
"97.3900","175.6596","0.0321"
"97.4900","175.3264","0.0321"
"97.5900","174.9933","0.0320"
"97.6900","174.6594","0.0320"
"97.7900","174.3269","0.0319"
"97.8900","173.9929","0.0319"
"97.9900","173.6602","0.0318"
"98.0900","173.3273","0.0318"
"98.1900","172.9931","0.0317"
"98.2900","172.6606","0.0316"
"98.3900","172.3271","0.0316"
"98.4900","171.9935","0.0315"
"98.5900","171.6604","0.0315"
"98.6900","171.3262","0.0314"
"98.7900","170.9944","0.0314"
"98.8900","170.6596","0.0313"
"98.9900","170.3262","0.0312"
"99.0900","169.9933","0.0312"
"99.1900","169.6593","0.0311"
"99.2900","169.3269","0.0311"
"99.3900","168.9931","0.0310"
"99.4900","168.6602","0.0310"
"99.5900","168.3273","0.0309"
"99.6900","167.9929","0.0309"
"99.7900","167.6604","0.0308"
"99.8900","167.3266","0.0308"
"99.9900","166.9933","0.0307"
"100.0900","166.6606","0.0307"
"100.1900","166.3262","0.0306"
"100.2900","165.9939","0.0305"
"100.3900","165.6598","0.0305"
"100.4900","165.3264","0.0304"
"100.5900","164.9933","0.0304"
"100.6900","164.6593","0.0303"
"100.7900","164.3268","0.0303"
"100.8900","163.9929","0.0302"
"100.9900","163.6604","0.0302"
"101.0900","163.3275","0.0301"
"101.1900","162.9931","0.0301"
"101.2900","162.6606","0.0300"
"101.3900","162.3264","0.0300"
"101.4900","161.9935","0.0299"
"101.5900","161.6604","0.0298"
"101.6900","161.3260","0.0298"
"101.7900","160.9937","0.0297"
"101.8900","160.6600","0.0297"
"101.9900","160.3264","0.0296"
"102.0900","159.9933","0.0296"
"102.1900","159.6596","0.0296"
"102.2900","159.3269","0.0295"
"102.3900","158.9931","0.0294"
"102.4900","158.6602","0.0294"
"102.5900","158.3273","0.0293"
"102.6900","157.9929","0.0293"
"102.7900","157.6606","0.0292"
"102.8900","157.3262","0.0292"
"102.9900","156.9937","0.0291"
"103.0900","156.6606","0.0291"
"103.1900","156.3258","0.0290"
"103.2900","155.9937","0.0290"
"103.3900","155.6600","0.0289"
"103.4900","155.3262","0.0289"
"103.5900","154.9933","0.0288"
"103.6900","154.6591","0.0288"
"103.7900","154.3271","0.0287"
"103.8900","153.9931","0.0287"
"103.9900","153.6602","0.0286"
"104.0900","153.3271","0.0286"
"104.1900","152.9933","0.0285"
"104.2900","152.6606","0.0285"
"104.3900","152.3264","0.0284"
"104.4900","151.9935","0.0284"
"104.5900","151.6606","0.0283"
"104.6900","151.3260","0.0283"
"104.7900","150.9935","0.0282"
"104.8900","150.6600","0.0282"
"104.9900","150.3266","0.0282"
"105.0900","149.9933","0.0281"
"105.1900","149.6591","0.0281"
"105.2900","149.3273","0.0280"
"105.3900","148.9929","0.0280"
"105.4900","148.6602","0.0279"
"105.5900","148.3273","0.0279"
"105.6900","147.9933","0.0278"
"105.7900","147.6608","0.0278"
"105.8900","147.3264","0.0277"
"105.9900","146.9935","0.0277"
"106.0900","146.6610","0.0276"
"106.1900","146.3258","0.0276"
"106.2900","145.9935","0.0275"
"106.3900","145.6596","0.0275"
"106.4900","145.3271","0.0274"
"106.5900","144.9935","0.0274"
"106.6900","144.6591","0.0273"
"106.7900","144.3271","0.0273"
"106.8900","143.9931","0.0272"
"106.9900","143.6602","0.0272"
"107.0900","143.3273","0.0271"
"107.1900","142.9933","0.0271"
"107.2900","142.6608","0.0271"
"107.3900","142.3266","0.0270"
"107.4900","141.9933","0.0269"
"107.5900","141.6608","0.0269"
"107.6900","141.3260","0.0268"
"107.7900","140.9937","0.0268"
"107.8900","140.6596","0.0268"
"107.9900","140.3269","0.0267"
"108.0900","139.9935","0.0267"
"108.1900","139.6591","0.0266"
"108.2900","139.3269","0.0266"
"108.3900","138.9933","0.0265"
"108.4900","138.6600","0.0265"
"108.5900","138.3269","0.0264"
"108.6900","137.9931","0.0264"
"108.7900","137.6610","0.0263"
"108.8900","137.3266","0.0263"
"108.9900","136.9933","0.0262"
"109.0900","136.6606","0.0262"
"109.1900","136.3260","0.0262"
"109.2900","135.9935","0.0261"
"109.3900","135.6596","0.0261"
"109.4900","135.3266","0.0260"
"109.5900","134.9933","0.0260"
"109.6900","134.6591","0.0259"
"109.7900","134.3266","0.0259"
"109.8900","133.9931","0.0258"
"109.9900","133.6600","0.0258"
"110.0900","133.3269","0.0257"
"110.1900","132.9933","0.0257"
"110.2900","132.6610","0.0256"
"110.3900","132.3264","0.0256"
"110.4900","131.9933","0.0255"
"110.5900","131.6606","0.0255"
"110.6900","131.3262","0.0255"
"110.7900","130.9937","0.0254"
"110.8900","130.6594","0.0253"
"110.9900","130.3264","0.0253"
"111.0900","129.9937","0.0253"
"111.1900","129.6593","0.0252"
"111.2900","129.3266","0.0252"
"111.3900","128.9931","0.0251"
"111.4900","128.6600","0.0251"
"111.5900","128.3271","0.0250"
"111.6900","127.9929","0.0250"
"111.7900","127.6608","0.0249"
"111.8900","127.3266","0.0249"
"111.9900","126.9933","0.0249"
"112.0900","126.6604","0.0248"
"112.1900","126.3262","0.0247"
"112.2900","125.9937","0.0247"
"112.3900","125.6593","0.0247"
"112.4900","125.3264","0.0246"
"112.5900","124.9937","0.0246"
"112.6900","124.6592","0.0245"
"112.7900","124.3267","0.0245"
"112.8900","123.9931","0.0244"
"112.9900","123.6600","0.0244"
"113.0900","123.3269","0.0243"
"113.1900","122.9931","0.0243"
"113.2900","122.6606","0.0242"
"113.3900","122.3271","0.0242"
"113.4900","121.9935","0.0241"
"113.5900","121.6606","0.0241"
"113.6900","121.3262","0.0241"
"113.7900","120.9937","0.0240"
"113.8900","120.6596","0.0240"
"113.9900","120.3264","0.0239"
"114.0900","119.9935","0.0239"
"114.1900","119.6594","0.0238"
"114.2900","119.3269","0.0238"
"114.3900","118.9929","0.0237"
"114.4900","118.6604","0.0237"
"114.5900","118.3271","0.0236"
"114.6900","117.9929","0.0236"
"114.7900","117.6608","0.0235"
"114.8900","117.3269","0.0235"
"114.9900","116.9935","0.0234"
"115.0900","116.6606","0.0234"
"115.1900","116.3262","0.0234"
"115.2900","115.9939","0.0233"
"115.3900","115.6596","0.0233"
"115.4900","115.3262","0.0232"
"115.5900","114.9933","0.0232"
"115.6900","114.6596","0.0231"
"115.7900","114.3267","0.0231"
"115.8900","113.9927","0.0230"
"115.9900","113.6602","0.0230"
"116.0900","113.3271","0.0229"
"116.1900","112.9931","0.0229"
"116.2900","112.6608","0.0228"
"116.3900","112.3269","0.0228"
"116.4900","111.9937","0.0227"
"116.5900","111.6608","0.0227"
"116.6900","111.3260","0.0226"
"116.7900","110.9942","0.0226"
"116.8900","110.6596","0.0226"
"116.9900","110.3260","0.0225"
"117.0900","109.9933","0.0225"
"117.1900","109.6596","0.0224"
"117.2900","109.3269","0.0224"
"117.3900","108.9929","0.0223"
"117.4900","108.6600","0.0223"
"117.5900","108.3271","0.0222"
"117.6900","107.9927","0.0222"
"117.7900","107.6606","0.0221"
"117.8900","107.3264","0.0221"
"117.9900","106.9939","0.0220"
"118.0900","106.6606","0.0220"
"118.1900","106.3260","0.0219"
"118.2900","105.9937","0.0219"
"118.3900","105.6596","0.0218"
"118.4900","105.3264","0.0218"
"118.5900","104.9935","0.0218"
"118.6900","104.6596","0.0217"
"118.7900","104.3271","0.0217"
"118.8900","103.9927","0.0216"
"118.9900","103.6600","0.0216"
"119.0900","103.3273","0.0215"
"119.1900","102.9929","0.0215"
"119.2900","102.6604","0.0214"
"119.3900","102.3264","0.0214"
"119.4900","101.9937","0.0213"
"119.5900","101.6606","0.0213"
"119.6900","101.3260","0.0212"
"119.7900","100.9937","0.0212"
"119.8900","100.6596","0.0211"
"119.9900","100.3262","0.0211"
"120.0900","99.9931","0.0210"
"120.1900","99.6596","0.0210"
"120.2900","99.3275","0.0209"
"120.3900","98.9929","0.0209"
"120.4900","98.6600","0.0208"
"120.5900","98.3271","0.0208"
"120.6900","97.9929","0.0207"
"120.7900","97.6606","0.0207"
"120.8900","97.3264","0.0206"
"120.9900","96.9937","0.0206"
"121.0900","96.6608","0.0205"
"121.1900","96.3260","0.0205"
"121.2900","95.9935","0.0204"
"121.3900","95.6598","0.0204"
"121.4900","95.3264","0.0203"
"121.5900","94.9931","0.0203"
"121.6900","94.6594","0.0202"
"121.7900","94.3271","0.0202"
"121.8900","93.9929","0.0201"
"121.9900","93.6602","0.0201"
"122.0900","93.3271","0.0200"
"122.1900","92.9931","0.0200"
"122.2900","92.6606","0.0199"
"122.3900","92.3264","0.0199"
"122.4900","91.9935","0.0198"
"122.5900","91.6612","0.0198"
"122.6900","91.3260","0.0197"
"122.7900","90.9939","0.0197"
"122.8900","90.6596","0.0196"
"122.9900","90.3264","0.0196"
"123.0900","89.9933","0.0195"
"123.1900","89.6594","0.0195"
"123.2900","89.3271","0.0194"
"123.3900","88.9931","0.0194"
"123.4900","88.6600","0.0193"
"123.5900","88.3271","0.0193"
"123.6900","87.9933","0.0192"
"123.7900","87.6608","0.0192"
"123.8900","87.3264","0.0191"
"123.9900","86.9935","0.0191"
"124.0900","86.6612","0.0190"
"124.1900","86.3260","0.0190"
"124.2900","85.9937","0.0189"
"124.3900","85.6598","0.0188"
"124.4900","85.3264","0.0188"
"124.5900","84.9933","0.0187"
"124.6900","84.6591","0.0187"
"124.7900","84.3269","0.0186"
"124.8900","83.9933","0.0186"
"124.9900","83.6600","0.0185"
"125.0900","83.3269","0.0185"
"125.1900","82.9931","0.0184"
"125.2900","82.6606","0.0184"
"125.3900","82.3264","0.0183"
"125.4900","81.9933","0.0183"
"125.5900","81.6608","0.0182"
"125.6900","81.3262","0.0182"
"125.7900","80.9937","0.0181"
"125.8900","80.6594","0.0180"
"125.9900","80.3267","0.0180"
"126.0900","79.9933","0.0179"
"126.1900","79.6592","0.0179"
"126.2900","79.3271","0.0178"
"126.3900","78.9933","0.0178"
"126.4900","78.6602","0.0177"
"126.5900","78.3271","0.0177"
"126.6900","77.9929","0.0176"
"126.7900","77.6606","0.0176"
"126.8900","77.3264","0.0175"
"126.9900","76.9933","0.0174"
"127.0900","76.6604","0.0174"
"127.1900","76.3267","0.0173"
"127.2900","75.9937","0.0173"
"127.3900","75.6594","0.0172"
"127.4900","75.3264","0.0172"
"127.5900","74.9935","0.0171"
"127.6900","74.6592","0.0170"
"127.7900","74.3269","0.0170"
"127.8900","73.9931","0.0169"
"127.9900","73.6600","0.0169"
"128.0900","73.3271","0.0168"
"128.1900","72.9929","0.0168"
"128.2900","72.6608","0.0167"
"128.3900","72.3264","0.0166"
"128.4900","71.9933","0.0166"
"128.5900","71.6604","0.0165"
"128.6900","71.3264","0.0165"
"128.7900","70.9937","0.0164"
"128.8900","70.6596","0.0163"
"128.9900","70.3264","0.0163"
"129.0900","69.9933","0.0162"
"129.1900","69.6594","0.0162"
"129.2900","69.3267","0.0161"
"129.3900","68.9929","0.0161"
"129.4900","68.6604","0.0160"
"129.5900","68.3269","0.0159"
"129.6900","67.9929","0.0159"
"129.7900","67.6608","0.0158"
"129.8900","67.3267","0.0158"
"129.9900","66.9935","0.0157"
"130.0900","66.6604","0.0156"
"130.1900","66.3264","0.0156"
"130.2900","65.9939","0.0155"
"130.3900","65.6598","0.0155"
"130.4900","65.3264","0.0154"
"130.5900","64.9935","0.0153"
"130.6900","64.6592","0.0153"
"130.7900","64.3267","0.0152"
"130.8900","63.9931","0.0151"
"130.9900","63.6604","0.0151"
"131.0900","63.3273","0.0150"
"131.1900","62.9929","0.0149"
"131.2900","62.6606","0.0149"
"131.3900","62.3267","0.0148"
"131.4900","61.9933","0.0148"
"131.5900","61.6604","0.0147"
"131.6900","61.3260","0.0146"
"131.7900","60.9944","0.0146"
"131.8900","60.6596","0.0145"
"131.9900","60.3262","0.0144"
"132.0900","59.9933","0.0144"
"132.1900","59.6592","0.0143"
"132.2900","59.3267","0.0142"
"132.3900","58.9927","0.0142"
"132.4900","58.6602","0.0141"
"132.5900","58.3269","0.0140"
"132.6900","57.9929","0.0140"
"132.7900","57.6604","0.0139"
"132.8900","57.3269","0.0139"
"132.9900","56.9933","0.0138"
"133.0900","56.6604","0.0137"
"133.1900","56.3262","0.0136"
"133.2900","55.9944","0.0136"
"133.3900","55.6596","0.0135"
"133.4900","55.3262","0.0134"
"133.5900","54.9933","0.0134"
"133.6900","54.6594","0.0133"
"133.7900","54.3267","0.0132"
"133.8900","53.9929","0.0132"
"133.9900","53.6600","0.0131"
"134.0900","53.3273","0.0130"
"134.1900","52.9929","0.0129"
"134.2900","52.6604","0.0129"
"134.3900","52.3267","0.0128"
"134.4900","51.9933","0.0127"
"134.5900","51.6604","0.0127"
"134.6900","51.3260","0.0126"
"134.7900","50.9940","0.0125"
"134.8900","50.6596","0.0124"
"134.9900","50.3265","0.0124"
"135.0900","49.9933","0.0123"
"135.1900","49.6594","0.0122"
"135.2900","49.3267","0.0122"
"135.3900","48.9927","0.0121"
"135.4900","48.6602","0.0120"
"135.5900","48.3273","0.0119"
"135.6900","47.9929","0.0119"
"135.7900","47.6604","0.0118"
"135.8900","47.3265","0.0117"
"135.9900","46.9937","0.0116"
"136.0900","46.6604","0.0116"
"136.1900","46.3258","0.0115"
"136.2900","45.9935","0.0114"
"136.3900","45.6600","0.0113"
"136.4900","45.3262","0.0113"
"136.5900","44.9929","0.0112"
"136.6900","44.6594","0.0111"
"136.7900","44.3269","0.0110"
"136.8900","43.9929","0.0109"
"136.9900","43.6600","0.0109"
"137.0900","43.3271","0.0108"
"137.1900","42.9927","0.0107"
"137.2900","42.6606","0.0106"
"137.3900","42.3265","0.0105"
"137.4900","41.9937","0.0105"
"137.5900","41.6606","0.0104"
"137.6900","41.3258","0.0103"
"137.7900","40.9937","0.0102"
"137.8900","40.6600","0.0101"
"137.9900","40.3265","0.0100"
"138.0900","39.9931","0.0100"
"138.1900","39.6592","0.0099"
"138.2900","39.3269","0.0098"
"138.3900","38.9929","0.0097"
"138.4900","38.6600","0.0096"
"138.5900","38.3269","0.0095"
"138.6900","37.9933","0.0095"
"138.7900","37.6606","0.0094"
"138.8900","37.3265","0.0093"
"138.9900","36.9935","0.0092"
"139.0900","36.6606","0.0091"
"139.1900","36.3258","0.0090"
"139.2900","35.9935","0.0089"
"139.3900","35.6598","0.0088"
"139.4900","35.3262","0.0087"
"139.5900","34.9933","0.0086"
"139.6900","34.6592","0.0086"
"139.7900","34.3271","0.0085"
"139.8900","33.9927","0.0084"
"139.9900","33.6600","0.0083"
"140.0900","33.3271","0.0082"
"140.1900","32.9933","0.0081"
"140.2900","32.6606","0.0080"
"140.3900","32.3265","0.0079"
"140.4900","31.9935","0.0078"
"140.5900","31.6608","0.0077"
"140.6900","31.3260","0.0076"
"140.7900","30.9935","0.0075"
"140.8900","30.6596","0.0074"
"140.9900","30.3269","0.0073"
"141.0900","29.9933","0.0072"
"141.1900","29.6594","0.0071"
"141.2900","29.3271","0.0070"
"141.3900","28.9927","0.0069"
"141.4900","28.6600","0.0068"
"141.5900","28.3269","0.0067"
"141.6900","27.9929","0.0066"
"141.7900","27.6606","0.0065"
"141.8900","27.3267","0.0064"
"141.9900","26.9931","0.0063"
"142.0900","26.6608","0.0062"
"142.1900","26.3260","0.0061"
"142.2900","25.9933","0.0060"
"142.3900","25.6596","0.0059"
"142.4900","25.3267","0.0058"
"142.5900","24.9935","0.0057"
"142.6900","24.6594","0.0056"
"142.7900","24.3269","0.0055"
"142.8900","23.9929","0.0053"
"142.9900","23.6600","0.0052"
"143.0900","23.3269","0.0051"
"143.1900","22.9929","0.0050"
"143.2900","22.6608","0.0049"
"143.3900","22.3265","0.0048"
"143.4900","21.9931","0.0047"
"143.5900","21.6608","0.0046"
"143.6900","21.3260","0.0044"
"143.7900","20.9937","0.0043"
"143.8900","20.6594","0.0042"
"143.9900","20.3267","0.0041"
"144.0900","19.9933","0.0040"
"144.1900","19.6594","0.0038"
"144.2900","19.3269","0.0037"
"144.3900","18.9929","0.0036"
"144.4900","18.6598","0.0035"
"144.5900","18.3267","0.0034"
"144.6900","17.9929","0.0032"
"144.7900","17.6608","0.0031"
"144.8900","17.3265","0.0030"
"144.9900","16.9933","0.0028"
"145.0900","16.6604","0.0027"
"145.1900","16.3262","0.0026"
"145.2900","15.9937","0.0025"
"145.3900","15.6594","0.0023"
"145.4900","15.3265","0.0022"
"145.5900","14.9937","0.0020"
"145.6900","14.6592","0.0019"
"145.7900","14.3267","0.0018"
"145.8900","13.9929","0.0016"
"145.9900","13.6600","0.0015"
"146.0900","13.3269","0.0014"
"146.1900","12.9927","0.0012"
"146.2900","12.6608","0.0011"
"146.3900","12.3267","0.0009"
"146.4900","11.9935","0.0008"
"146.5900","11.6604","0.0007"
"146.6900","11.3262","0.0005"
"146.7900","10.9937","0.0004"
"146.8900","10.6592","0.0004"
"146.9900","10.3265","0.0003"
"147.0900","9.9937","0.0003"
"147.1900","9.6592","0.0003"
"147.2900","9.3267","0.0003"
"147.3900","8.9929","0.0003"
"147.4900","8.6600","0.0003"
"147.5900","8.3269","0.0003"
"147.6900","7.9927","0.0003"
"147.7900","7.6604","0.0003"
"147.8900","7.3271","0.0003"
"147.9900","6.9933","0.0003"
"148.0900","6.6604","0.0003"
"148.1900","6.3260","0.0003"
"148.2900","5.9937","0.0003"
"148.3900","5.6596","0.0003"
"148.4900","5.3267","0.0003"
"148.5900","4.9937","0.0003"
"148.6900","4.6594","0.0003"
"148.7900","4.3269","0.0003"
"148.8900","3.9927","0.0003"
"148.9900","3.6602","0.0003"
"149.0900","3.3271","0.0003"
"149.1900","2.9927","0.0003"
"149.2900","2.6606","0.0003"
"149.3900","2.3269","0.0003"
"149.4900","1.9933","0.0003"
"149.5900","1.6604","0.0003"
"149.6900","1.3260","0.0003"
"149.7900","0.9937","0.0003"
"149.8900","0.6594","0.0003"
"149.9900","0.3262","0.0003"
"150.0880","0.0000","0.0003"

