

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
86.600, 2.42, 6, , 3.302, 1
86.620, 2.42, 6, , 3.302, 1
86.640, 2.42, 6, , 3.302, 1
86.660, 2.41, 6, , 3.302, 1
86.680, 2.42, 6, , 3.302, 1
86.700, 2.44, 6, , 3.302, 1
86.720, 2.42, 6, , 3.302, 1
86.740, 2.41, 6, , 3.302, 1
86.760, 2.41, 6, , 3.302, 1
86.780, 2.41, 6, , 3.302, 1
86.800, 2.41, 6, , 3.302, 1
86.820, 2.41, 6, , 3.302, 1
86.840, 2.42, 6, , 3.302, 1
86.860, 2.43, 6, , 3.302, 1
86.880, 2.42, 6, , 3.302, 1
86.900, 2.42, 6, , 3.302, 1
86.920, 2.42, 6, , 3.302, 1
86.940, 2.42, 6, , 3.302, 1
86.960, 2.39, 6, , 3.302, 1
86.980, 2.42, 6, , 3.302, 1
87.000, 2.40, 6, , 3.302, 1
87.020, 2.43, 6, , 3.302, 1
87.040, 2.39, 6, , 3.302, 1
87.060, 2.42, 6, , 3.302, 1
87.080, 2.42, 6, , 3.302, 1
87.100, 2.41, 6, , 3.302, 1
87.120, 2.40, 6, , 3.302, 1
87.140, 2.42, 6, , 3.302, 1
87.160, 2.41, 6, , 3.302, 1
87.180, 2.40, 6, , 3.302, 1
87.200, 2.42, 6, , 3.302, 1
87.220, 2.39, 6, , 3.302, 1
87.240, 2.42, 6, , 3.302, 1
87.260, 2.41, 6, , 3.302, 1
87.280, 2.42, 6, , 3.302, 1
87.300, 2.40, 6, , 3.302, 1
87.320, 2.42, 6, , 3.302, 1
87.340, 2.38, 6, , 3.302, 1
87.360, 2.42, 6, , 3.302, 1
87.380, 2.41, 6, , 3.302, 1
87.400, 2.42, 6, , 3.302, 1
87.420, 2.42, 6, , 3.302, 1
87.440, 2.43, 6, , 3.302, 1
87.460, 2.41, 6, , 3.302, 1
87.480, 2.41, 6, , 3.302, 1
87.500, 2.39, 6, , 3.302, 1
87.520, 2.41, 6, , 3.302, 1
87.540, 2.40, 6, , 3.302, 1
87.560, 2.39, 6, , 3.302, 1
87.580, 2.41, 6, , 3.302, 1
87.600, 2.41, 6, , 3.302, 1
87.620, 2.41, 6, , 3.302, 1
87.640, 2.40, 6, , 3.302, 1
87.660, 2.40, 6, , 3.302, 1
87.680, 2.39, 6, , 3.302, 1
87.700, 2.41, 6, , 3.302, 1
87.720, 2.39, 6, , 3.302, 1
87.740, 2.42, 6, , 3.302, 1
87.760, 2.38, 6, , 3.302, 1
87.780, 2.41, 6, , 3.302, 1
87.800, 2.40, 6, , 3.302, 1
87.820, 2.41, 6, , 3.302, 1
87.840, 2.40, 6, , 3.302, 1
87.860, 2.40, 6, , 3.302, 1
87.880, 2.40, 6, , 3.302, 1
87.900, 2.41, 6, , 3.302, 1
87.920, 2.41, 6, , 3.302, 1
87.940, 2.39, 6, , 3.302, 1
87.960, 2.38, 6, , 3.302, 1
87.980, 2.39, 6, , 3.302, 1
88.000, 2.38, 6, , 3.302, 1
88.020, 2.40, 6, , 3.302, 1
88.040, 2.42, 6, , 3.302, 1
88.060, 2.38, 6, , 3.302, 1
88.080, 2.39, 6, , 3.302, 1
88.100, 2.39, 6, , 3.302, 1
88.120, 2.40, 6, , 3.302, 1
88.140, 2.41, 6, , 3.302, 1
88.160, 2.41, 6, , 3.302, 1
88.180, 2.40, 6, , 3.302, 1
88.200, 2.39, 6, , 3.302, 1
88.220, 2.38, 6, , 3.302, 1
88.240, 2.40, 6, , 3.302, 1
88.260, 2.39, 6, , 3.302, 1
88.280, 2.39, 6, , 3.302, 1
88.300, 2.40, 6, , 3.302, 1
88.320, 2.39, 6, , 3.302, 1
88.340, 2.40, 6, , 3.302, 1
88.360, 2.38, 6, , 3.302, 1
88.380, 2.38, 6, , 3.302, 1
88.400, 2.39, 6, , 3.302, 1
88.420, 2.39, 6, , 3.302, 1
88.440, 2.40, 6, , 3.302, 1
88.460, 2.38, 6, , 3.302, 1
88.480, 2.39, 6, , 3.302, 1
88.500, 2.37, 6, , 3.302, 1
88.520, 2.39, 6, , 3.302, 1
88.540, 2.39, 6, , 3.302, 1
88.560, 2.37, 6, , 3.302, 1
88.580, 2.38, 6, , 3.302, 1
88.600, 2.39, 6, , 3.302, 1
88.620, 2.40, 6, , 3.302, 1
88.640, 2.39, 6, , 3.302, 1
88.660, 2.39, 6, , 3.302, 1
88.680, 2.41, 6, , 3.302, 1
88.700, 2.38, 6, , 3.302, 1
88.720, 2.39, 6, , 3.302, 1
88.740, 2.37, 6, , 3.302, 1
88.760, 2.39, 6, , 3.302, 1
88.780, 2.39, 6, , 3.302, 1
88.800, 2.38, 6, , 3.302, 1
88.820, 2.38, 6, , 3.302, 1
88.840, 2.39, 6, , 3.302, 1
88.860, 2.37, 6, , 3.302, 1
88.880, 2.40, 6, , 3.302, 1
88.900, 2.37, 6, , 3.302, 1
88.920, 2.39, 6, , 3.302, 1
88.940, 2.38, 6, , 3.302, 1
88.960, 2.38, 6, , 3.302, 1
88.980, 2.38, 6, , 3.302, 1
89.000, 2.38, 6, , 3.302, 1
89.020, 2.39, 6, , 3.302, 1
89.040, 2.37, 6, , 3.302, 1
89.060, 2.39, 6, , 3.302, 1
89.080, 2.38, 6, , 3.302, 1
89.100, 2.38, 6, , 3.302, 1
89.120, 2.36, 6, , 3.302, 1
89.140, 2.39, 6, , 3.302, 1
89.160, 2.37, 6, , 3.302, 1
89.180, 2.39, 6, , 3.302, 1
89.200, 2.39, 6, , 3.302, 1
89.220, 2.38, 6, , 3.302, 1
89.240, 2.38, 6, , 3.302, 1
89.260, 2.40, 6, , 3.302, 1
89.280, 2.39, 6, , 3.302, 1
89.300, 2.39, 6, , 3.302, 1
89.320, 2.37, 6, , 3.302, 1
89.340, 2.38, 6, , 3.302, 1
89.360, 2.37, 6, , 3.302, 1
89.380, 2.39, 6, , 3.302, 1
89.400, 2.37, 6, , 3.302, 1
89.420, 2.39, 6, , 3.302, 1
89.440, 2.37, 6, , 3.302, 1
89.460, 2.38, 6, , 3.302, 1
89.480, 2.37, 6, , 3.302, 1
89.500, 2.37, 6, , 3.302, 1
89.520, 2.39, 6, , 3.302, 1
89.540, 2.39, 6, , 3.302, 1
89.560, 2.37, 6, , 3.302, 1
89.580, 2.38, 6, , 3.302, 1
89.600, 2.39, 6, , 3.302, 1
89.620, 2.38, 6, , 3.302, 1
89.640, 2.38, 6, , 3.302, 1
89.660, 2.37, 6, , 3.302, 1
89.680, 2.38, 6, , 3.302, 1
89.700, 2.36, 6, , 3.302, 1
89.720, 2.36, 6, , 3.302, 1
89.740, 2.37, 6, , 3.302, 1
89.760, 2.39, 6, , 3.302, 1
89.780, 2.36, 6, , 3.302, 1
89.800, 2.36, 6, , 3.302, 1
89.820, 2.33, 6, , 3.302, 1
89.840, 2.38, 6, , 3.302, 1
89.860, 2.37, 6, , 3.302, 1
89.880, 2.38, 6, , 3.302, 1
89.900, 2.38, 6, , 3.302, 1
89.920, 2.39, 6, , 3.302, 1
89.940, 2.38, 6, , 3.302, 1
89.960, 2.37, 6, , 3.302, 1
89.980, 2.36, 6, , 3.302, 1
90.000, 2.37, 6, , 3.302, 1
90.020, 2.38, 6, , 3.302, 1
90.040, 2.36, 6, , 3.302, 1
90.060, 2.38, 6, , 3.302, 1
90.080, 2.36, 6, , 3.302, 1
90.100, 2.38, 6, , 3.302, 1
90.120, 2.36, 6, , 3.302, 1
90.140, 2.39, 6, , 3.302, 1
90.160, 2.36, 6, , 3.302, 1
90.180, 2.37, 6, , 3.302, 1
90.200, 2.37, 6, , 3.302, 1
90.220, 2.38, 6, , 3.302, 1
90.240, 2.37, 6, , 3.302, 1
90.260, 2.36, 6, , 3.302, 1
90.280, 2.39, 6, , 3.302, 1
90.300, 2.37, 6, , 3.302, 1
90.320, 2.38, 6, , 3.302, 1
90.340, 2.37, 6, , 3.302, 1
90.360, 2.38, 6, , 3.302, 1
90.380, 2.35, 6, , 3.302, 1
90.400, 2.37, 6, , 3.302, 1
90.420, 2.37, 6, , 3.302, 1
90.440, 2.37, 6, , 3.302, 1
90.460, 2.36, 6, , 3.302, 1
90.480, 2.37, 6, , 3.302, 1
90.500, 2.37, 6, , 3.302, 1
90.520, 2.36, 6, , 3.302, 1
90.540, 2.38, 6, , 3.302, 1
90.560, 2.38, 6, , 3.302, 1
90.580, 2.37, 6, , 3.302, 1
90.600, 2.37, 6, , 3.302, 1
90.620, 2.38, 6, , 3.302, 1
90.640, 2.37, 6, , 3.302, 1
90.660, 2.36, 6, , 3.302, 1
90.680, 2.36, 6, , 3.302, 1
90.700, 2.35, 6, , 3.302, 1
90.720, 2.38, 6, , 3.302, 1
90.740, 2.37, 6, , 3.302, 1
90.760, 2.36, 6, , 3.302, 1
90.780, 2.38, 6, , 3.302, 1
90.800, 2.35, 6, , 3.302, 1
90.820, 2.35, 6, , 3.302, 1
90.840, 2.36, 6, , 3.302, 1
90.860, 2.35, 6, , 3.302, 1
90.880, 2.35, 6, , 3.302, 1
90.900, 2.36, 6, , 3.302, 1
90.920, 2.36, 6, , 3.302, 1
90.940, 2.39, 6, , 3.302, 1
90.960, 2.36, 6, , 3.302, 1
90.980, 2.36, 6, , 3.302, 1
91.000, 2.35, 6, , 3.302, 1
91.020, 2.35, 6, , 3.302, 1
91.040, 2.35, 6, , 3.302, 1
91.060, 2.36, 6, , 3.302, 1
91.080, 2.37, 6, , 3.302, 1
91.100, 2.34, 6, , 3.302, 1
91.120, 2.36, 6, , 3.302, 1
91.140, 2.36, 6, , 3.302, 1
91.160, 2.37, 6, , 3.302, 1
91.180, 2.35, 6, , 3.302, 1
91.200, 2.37, 6, , 3.302, 1
91.220, 2.36, 6, , 3.302, 1
91.240, 2.38, 6, , 3.302, 1
91.260, 2.36, 6, , 3.302, 1
91.280, 2.36, 6, , 3.302, 1
91.300, 2.35, 6, , 3.302, 1
91.320, 2.38, 6, , 3.302, 1
91.340, 2.35, 6, , 3.302, 1
91.360, 2.36, 6, , 3.302, 1
91.380, 2.38, 6, , 3.302, 1
91.400, 2.38, 6, , 3.302, 1
91.420, 2.36, 6, , 3.302, 1
91.440, 2.35, 6, , 3.302, 1
91.460, 2.35, 6, , 3.302, 1
91.480, 2.35, 6, , 3.302, 1
91.500, 2.36, 6, , 3.302, 1
91.520, 2.32, 6, , 3.302, 1
91.540, 2.37, 6, , 3.302, 1
91.560, 2.34, 6, , 3.302, 1
91.580, 2.33, 6, , 3.302, 1
91.600, 2.35, 6, , 3.302, 1
91.620, 2.36, 6, , 3.302, 1
91.640, 2.37, 6, , 3.302, 1
91.660, 2.35, 6, , 3.302, 1
91.680, 2.35, 6, , 3.302, 1
91.700, 2.35, 6, , 3.302, 1
91.720, 2.35, 6, , 3.302, 1
91.740, 2.37, 6, , 3.302, 1
91.760, 2.36, 6, , 3.302, 1
91.780, 2.39, 6, , 3.302, 1
91.800, 2.33, 6, , 3.302, 1
91.820, 2.35, 6, , 3.302, 1
91.840, 2.36, 6, , 3.302, 1
91.860, 2.36, 6, , 3.302, 1
91.880, 2.35, 6, , 3.302, 1
91.900, 2.36, 6, , 3.302, 1
91.920, 2.38, 6, , 3.302, 1
91.940, 2.34, 6, , 3.302, 1
91.960, 2.37, 6, , 3.302, 1
91.980, 2.36, 6, , 3.302, 1
92.000, 2.35, 6, , 3.302, 1
92.020, 2.34, 6, , 3.302, 1
92.040, 2.35, 6, , 3.302, 1
92.060, 2.34, 6, , 3.302, 1
92.080, 2.32, 6, , 3.302, 1
92.100, 2.35, 6, , 3.302, 1
92.120, 2.37, 6, , 3.302, 1
92.140, 2.35, 6, , 3.302, 1
92.160, 2.35, 6, , 3.302, 1
92.180, 2.34, 6, , 3.302, 1
92.200, 2.36, 6, , 3.302, 1
92.220, 2.36, 6, , 3.302, 1
92.240, 2.37, 6, , 3.302, 1
92.260, 2.35, 6, , 3.302, 1
92.280, 2.34, 6, , 3.302, 1
92.300, 2.35, 6, , 3.302, 1
92.320, 2.35, 6, , 3.302, 1
92.340, 2.34, 6, , 3.302, 1
92.360, 2.34, 6, , 3.302, 1
92.380, 2.36, 6, , 3.302, 1
92.400, 2.35, 6, , 3.302, 1
92.420, 2.34, 6, , 3.302, 1
92.440, 2.35, 6, , 3.302, 1
92.460, 2.37, 6, , 3.302, 1
92.480, 2.35, 6, , 3.302, 1
92.500, 2.36, 6, , 3.302, 1
92.520, 2.35, 6, , 3.302, 1
92.540, 2.34, 6, , 3.302, 1
92.560, 2.35, 6, , 3.302, 1
92.580, 2.35, 6, , 3.302, 1
92.600, 2.36, 6, , 3.302, 1
92.620, 2.35, 6, , 3.302, 1
92.640, 2.34, 6, , 3.302, 1
92.660, 2.34, 6, , 3.302, 1
92.680, 2.36, 6, , 3.302, 1
92.700, 2.34, 6, , 3.302, 1
92.720, 2.38, 6, , 3.302, 1
92.740, 2.35, 6, , 3.302, 1
92.760, 2.35, 6, , 3.302, 1
92.780, 2.35, 6, , 3.302, 1
92.800, 2.37, 6, , 3.302, 1
92.820, 2.35, 6, , 3.302, 1
92.840, 2.36, 6, , 3.302, 1
92.860, 2.33, 6, , 3.302, 1
92.880, 2.36, 6, , 3.302, 1
92.900, 2.35, 6, , 3.302, 1
92.920, 2.35, 6, , 3.302, 1
92.940, 2.34, 6, , 3.302, 1
92.960, 2.36, 6, , 3.302, 1
92.980, 2.35, 6, , 3.302, 1
93.000, 2.33, 6, , 3.302, 1
93.020, 2.35, 6, , 3.302, 1
93.040, 2.35, 6, , 3.302, 1
93.060, 2.34, 6, , 3.302, 1
93.080, 2.34, 6, , 3.302, 1
93.100, 2.35, 6, , 3.302, 1
93.120, 2.36, 6, , 3.302, 1
93.140, 2.37, 6, , 3.302, 1
93.160, 2.34, 6, , 3.302, 1
93.180, 2.36, 6, , 3.302, 1
93.200, 2.33, 6, , 3.302, 1
93.220, 2.36, 6, , 3.302, 1
93.240, 2.35, 6, , 3.302, 1
93.260, 2.36, 6, , 3.302, 1
93.280, 2.35, 6, , 3.302, 1
93.300, 2.36, 6, , 3.302, 1
93.320, 2.34, 6, , 3.302, 1
93.340, 2.34, 6, , 3.302, 1
93.360, 2.33, 6, , 3.302, 1
93.380, 2.33, 6, , 3.302, 1
93.400, 2.35, 6, , 3.302, 1
93.420, 2.33, 6, , 3.302, 1
93.440, 2.36, 6, , 3.302, 1
93.460, 2.34, 6, , 3.302, 1
93.480, 2.36, 6, , 3.302, 1
93.500, 2.34, 6, , 3.302, 1
93.520, 2.33, 6, , 3.302, 1
93.540, 2.33, 6, , 3.302, 1
93.560, 2.34, 6, , 3.302, 1
93.580, 2.34, 6, , 3.302, 1
93.600, 2.35, 6, , 3.302, 1
93.620, 2.33, 6, , 3.302, 1
93.640, 2.34, 6, , 3.302, 1
93.660, 2.35, 6, , 3.302, 1
93.680, 2.34, 6, , 3.302, 1
93.700, 2.34, 6, , 3.302, 1
93.720, 2.34, 6, , 3.302, 1
93.740, 2.35, 6, , 3.302, 1
93.760, 2.35, 6, , 3.302, 1
93.780, 2.35, 6, , 3.302, 1
93.800, 2.34, 6, , 3.302, 1
93.820, 2.35, 6, , 3.302, 1
93.840, 2.32, 6, , 3.302, 1
93.860, 2.35, 6, , 3.302, 1
93.880, 2.32, 6, , 3.302, 1
93.900, 2.34, 6, , 3.302, 1
93.920, 2.33, 6, , 3.302, 1
93.940, 2.33, 6, , 3.302, 1
93.960, 2.34, 6, , 3.302, 1
93.980, 2.33, 6, , 3.302, 1
94.000, 2.33, 6, , 3.302, 1
94.020, 2.32, 6, , 3.302, 1
94.040, 2.32, 6, , 3.302, 1
94.060, 2.32, 6, , 3.302, 1
94.080, 2.33, 6, , 3.302, 1
94.100, 2.34, 6, , 3.302, 1
94.120, 2.34, 6, , 3.302, 1
94.140, 2.31, 6, , 3.302, 1
94.160, 2.34, 6, , 3.302, 1
94.180, 2.36, 6, , 3.302, 1
94.200, 2.33, 6, , 3.302, 1
94.220, 2.33, 6, , 3.302, 1
94.240, 2.34, 6, , 3.302, 1
94.260, 2.33, 6, , 3.302, 1
94.280, 2.33, 6, , 3.302, 1
94.300, 2.32, 6, , 3.302, 1
94.320, 2.31, 6, , 3.302, 1
94.340, 2.32, 6, , 3.302, 1
94.360, 2.34, 6, , 3.302, 1
94.380, 2.34, 6, , 3.302, 1
94.400, 2.33, 6, , 3.302, 1
94.420, 2.31, 6, , 3.302, 1
94.440, 2.32, 6, , 3.302, 1
94.460, 2.33, 6, , 3.302, 1
94.480, 2.33, 6, , 3.302, 1
94.500, 2.31, 6, , 3.302, 1
94.520, 2.31, 6, , 3.302, 1
94.540, 2.32, 6, , 3.302, 1
94.560, 2.33, 6, , 3.302, 1
94.580, 2.34, 6, , 3.302, 1
94.600, 2.32, 6, , 3.302, 1
94.620, 2.32, 6, , 3.302, 1
94.640, 2.33, 6, , 3.302, 1
94.660, 2.35, 6, , 3.302, 1
94.680, 2.32, 6, , 3.302, 1
94.700, 2.34, 6, , 3.302, 1
94.720, 2.33, 6, , 3.302, 1
94.740, 2.35, 6, , 3.302, 1
94.760, 2.33, 6, , 3.302, 1
94.780, 2.34, 6, , 3.302, 1
94.800, 2.33, 6, , 3.302, 1
94.820, 2.33, 6, , 3.302, 1
94.840, 2.32, 6, , 3.302, 1
94.860, 2.32, 6, , 3.302, 1
94.880, 2.34, 6, , 3.302, 1
94.900, 2.33, 6, , 3.302, 1
94.920, 2.32, 6, , 3.302, 1
94.940, 2.33, 6, , 3.302, 1
94.960, 2.34, 6, , 3.302, 1
94.980, 2.33, 6, , 3.302, 1
95.000, 2.31, 6, , 3.302, 1
95.020, 2.31, 6, , 3.302, 1
95.040, 2.32, 6, , 3.302, 1
95.060, 2.29, 6, , 3.302, 1
95.080, 2.33, 6, , 3.302, 1
95.100, 2.33, 6, , 3.302, 1
95.120, 2.33, 6, , 3.302, 1
95.140, 2.31, 6, , 3.302, 1
95.160, 2.33, 6, , 3.302, 1
95.180, 2.32, 6, , 3.302, 1
95.200, 2.32, 6, , 3.302, 1
95.220, 2.33, 6, , 3.302, 1
95.240, 2.33, 6, , 3.302, 1
95.260, 2.31, 6, , 3.302, 1
95.280, 2.32, 6, , 3.302, 1
95.300, 2.30, 6, , 3.302, 1
95.320, 2.31, 6, , 3.302, 1
95.340, 2.29, 6, , 3.302, 1
95.360, 2.32, 6, , 3.302, 1
95.380, 2.34, 6, , 3.302, 1
95.400, 2.31, 6, , 3.302, 1
95.420, 2.30, 6, , 3.302, 1
95.440, 2.32, 6, , 3.302, 1
95.460, 2.33, 6, , 3.302, 1
95.480, 2.30, 6, , 3.302, 1
95.500, 2.31, 6, , 3.302, 1
95.520, 2.31, 6, , 3.302, 1
95.540, 2.31, 6, , 3.302, 1
95.560, 2.31, 6, , 3.302, 1
95.580, 2.32, 6, , 3.302, 1
95.600, 2.30, 6, , 3.302, 1
95.620, 2.32, 6, , 3.302, 1
95.640, 2.30, 6, , 3.302, 1
95.660, 2.30, 6, , 3.302, 1
95.680, 2.32, 6, , 3.302, 1
95.700, 2.31, 6, , 3.302, 1
95.720, 2.31, 6, , 3.302, 1
95.740, 2.30, 6, , 3.302, 1
95.760, 2.30, 6, , 3.302, 1
95.780, 2.28, 6, , 3.302, 1
95.800, 2.32, 6, , 3.302, 1
95.820, 2.31, 6, , 3.302, 1
95.840, 2.33, 6, , 3.302, 1
95.860, 2.31, 6, , 3.302, 1
95.880, 2.34, 6, , 3.302, 1
95.900, 2.31, 6, , 3.302, 1
95.920, 2.33, 6, , 3.302, 1
95.940, 2.32, 6, , 3.302, 1
95.960, 2.32, 6, , 3.302, 1
95.980, 2.30, 6, , 3.302, 1
96.000, 2.30, 6, , 3.302, 1
96.020, 2.30, 6, , 3.302, 1
96.040, 2.33, 6, , 3.302, 1
96.060, 2.29, 6, , 3.302, 1
96.080, 2.32, 6, , 3.302, 1
96.100, 2.32, 6, , 3.302, 1
96.120, 2.30, 6, , 3.302, 1
96.140, 2.31, 6, , 3.302, 1
96.160, 2.28, 6, , 3.302, 1
96.180, 2.28, 6, , 3.302, 1
96.200, 2.27, 6, , 3.302, 1
96.220, 2.31, 6, , 3.302, 1
96.240, 2.27, 6, , 3.302, 1
96.260, 2.28, 6, , 3.302, 1
96.280, 2.29, 6, , 3.302, 1
96.300, 2.27, 6, , 3.302, 1
96.320, 2.30, 6, , 3.302, 1
96.340, 2.29, 6, , 3.302, 1
96.360, 2.29, 6, , 3.302, 1
96.380, 2.31, 6, , 3.302, 1
96.400, 2.32, 6, , 3.302, 1
96.420, 2.31, 6, , 3.302, 1
96.440, 2.29, 6, , 3.302, 1
96.460, 2.26, 6, , 3.302, 1
96.480, 2.29, 6, , 3.302, 1
96.500, 2.30, 6, , 3.302, 1
96.520, 2.31, 6, , 3.302, 1
96.540, 2.30, 6, , 3.302, 1
96.560, 2.28, 6, , 3.302, 1
96.580, 2.30, 6, , 3.302, 1
96.600, 2.31, 6, , 3.302, 1
96.620, 2.30, 6, , 3.302, 1
96.640, 2.31, 6, , 3.302, 1
96.660, 2.31, 6, , 3.302, 1
96.680, 2.30, 6, , 3.302, 1
96.700, 2.29, 6, , 3.302, 1
96.720, 2.30, 6, , 3.302, 1
96.740, 2.29, 6, , 3.302, 1
96.760, 2.30, 6, , 3.302, 1
96.780, 2.28, 6, , 3.302, 1
96.800, 2.31, 6, , 3.302, 1
96.820, 2.31, 6, , 3.302, 1
96.840, 2.29, 6, , 3.302, 1
96.860, 2.32, 6, , 3.302, 1
96.880, 2.30, 6, , 3.302, 1
96.900, 2.30, 6, , 3.302, 1
96.920, 2.29, 6, , 3.302, 1
96.940, 2.30, 6, , 3.302, 1
96.960, 2.29, 6, , 3.302, 1
96.980, 2.30, 6, , 3.302, 1
97.000, 2.30, 6, , 3.302, 1
97.020, 2.29, 6, , 3.302, 1
97.040, 2.31, 6, , 3.302, 1
97.060, 2.31, 6, , 3.302, 1
97.080, 2.30, 6, , 3.302, 1
97.100, 2.30, 6, , 3.302, 1
97.120, 2.31, 6, , 3.302, 1
97.140, 2.32, 6, , 3.302, 1
97.160, 2.30, 6, , 3.302, 1
97.180, 2.29, 6, , 3.302, 1
97.200, 2.30, 6, , 3.302, 1
97.220, 2.29, 6, , 3.302, 1
97.240, 2.30, 6, , 3.302, 1
97.260, 2.31, 6, , 3.302, 1
97.280, 2.31, 6, , 3.302, 1
97.300, 2.27, 6, , 3.302, 1
97.320, 2.28, 6, , 3.302, 1
97.340, 2.29, 6, , 3.302, 1
97.360, 2.30, 6, , 3.302, 1
97.380, 2.29, 6, , 3.302, 1
97.400, 2.30, 6, , 3.302, 1
97.420, 2.28, 6, , 3.302, 1
97.440, 2.31, 6, , 3.302, 1
97.460, 2.29, 6, , 3.302, 1
97.480, 2.30, 6, , 3.302, 1
97.500, 2.30, 6, , 3.302, 1
97.520, 2.30, 6, , 3.302, 1
97.540, 2.29, 6, , 3.302, 1
97.560, 2.30, 6, , 3.302, 1
97.580, 2.29, 6, , 3.302, 1
97.600, 2.30, 6, , 3.302, 1
97.620, 2.29, 6, , 3.302, 1
97.640, 2.29, 6, , 3.302, 1
97.660, 2.28, 6, , 3.302, 1
97.680, 2.29, 6, , 3.302, 1
97.700, 2.29, 6, , 3.302, 1
97.720, 2.29, 6, , 3.302, 1
97.740, 2.30, 6, , 3.302, 1
97.760, 2.28, 6, , 3.302, 1
97.780, 2.29, 6, , 3.302, 1
97.800, 2.27, 6, , 3.302, 1
97.820, 2.31, 6, , 3.302, 1
97.840, 2.28, 6, , 3.302, 1
97.860, 2.30, 6, , 3.302, 1
97.880, 2.28, 6, , 3.302, 1
97.900, 2.29, 6, , 3.302, 1
97.920, 2.28, 6, , 3.302, 1
97.940, 2.29, 6, , 3.302, 1
97.960, 2.27, 6, , 3.302, 1
97.980, 2.28, 6, , 3.302, 1
98.000, 2.28, 6, , 3.302, 1
98.020, 2.29, 6, , 3.302, 1
98.040, 2.28, 6, , 3.302, 1
98.060, 2.27, 6, , 3.302, 1
98.080, 2.29, 6, , 3.302, 1
98.100, 2.27, 6, , 3.302, 1
98.120, 2.29, 6, , 3.302, 1
98.140, 2.27, 6, , 3.302, 1
98.160, 2.27, 6, , 3.302, 1
98.180, 2.29, 6, , 3.302, 1
98.200, 2.29, 6, , 3.302, 1
98.220, 2.27, 6, , 3.302, 1
98.240, 2.29, 6, , 3.302, 1
98.260, 2.26, 6, , 3.302, 1
98.280, 2.29, 6, , 3.302, 1
98.300, 2.30, 6, , 3.302, 1
98.320, 2.28, 6, , 3.302, 1
98.340, 2.29, 6, , 3.302, 1
98.360, 2.28, 6, , 3.302, 1
98.380, 2.28, 6, , 3.302, 1
98.400, 2.27, 6, , 3.302, 1
98.420, 2.26, 6, , 3.302, 1
98.440, 2.28, 6, , 3.302, 1
98.460, 2.29, 6, , 3.302, 1
98.480, 2.26, 6, , 3.302, 1
98.500, 2.29, 6, , 3.302, 1
98.520, 2.31, 6, , 3.302, 1
98.540, 2.44, 6, , 3.302, 1
98.560, 2.33, 6, , 3.302, 1
98.580, 2.32, 6, , 3.302, 1
98.600, 2.28, 6, , 3.302, 1
98.620, 2.32, 6, , 3.302, 1
98.640, 2.28, 6, , 3.302, 1
98.660, 2.43, 6, , 3.302, 1
98.680, 2.36, 6, , 3.302, 1
98.700, 2.33, 6, , 3.302, 1
98.720, 2.32, 6, , 3.302, 1
98.740, 2.61, 7, , 3.302, 1
98.760, 2.32, 6, , 3.302, 1
98.780, 2.25, 6, , 3.302, 1
98.800, 2.27, 6, , 3.302, 1
98.820, 2.41, 6, , 3.302, 1
98.840, 2.41, 6, , 3.302, 1
98.860, 2.31, 6, , 3.302, 1
98.880, 2.29, 6, , 3.302, 1
98.900, 2.25, 6, , 3.302, 1
98.920, 2.30, 6, , 3.302, 1
98.940, 2.29, 6, , 3.302, 1
98.960, 2.29, 6, , 3.302, 1
98.980, 2.29, 6, , 3.302, 1
99.000, 2.44, 6, , 3.302, 1
99.020, 2.32, 6, , 3.302, 1
99.040, 2.31, 6, , 3.302, 1
99.060, 2.27, 6, , 3.302, 1
99.080, 2.28, 6, , 3.302, 1
99.100, 2.27, 6, , 3.302, 1
99.120, 2.27, 6, , 3.302, 1
99.140, 2.29, 6, , 3.302, 1
99.160, 2.45, 6, , 3.302, 1
99.180, 2.51, 7, , 3.302, 1
99.200, 2.29, 6, , 3.302, 1
99.220, 2.27, 6, , 3.302, 1
99.240, 2.27, 6, , 3.302, 1
99.260, 2.27, 6, , 3.302, 1
99.280, 2.33, 6, , 3.302, 1
99.300, 2.35, 6, , 3.302, 1
99.320, 2.32, 6, , 3.302, 1
99.340, 2.30, 6, , 3.302, 1
99.360, 2.26, 6, , 3.302, 1
99.380, 2.27, 6, , 3.302, 1
99.400, 2.29, 6, , 3.302, 1
99.420, 2.29, 6, , 3.302, 1
99.440, 2.26, 6, , 3.302, 1
99.460, 2.28, 6, , 3.302, 1
99.480, 2.27, 6, , 3.302, 1
99.500, 2.28, 6, , 3.302, 1
99.520, 2.26, 6, , 3.302, 1
99.540, 2.25, 6, , 3.302, 1
99.560, 2.28, 6, , 3.302, 1
99.580, 2.27, 6, , 3.302, 1
99.600, 2.28, 6, , 3.302, 1
99.620, 2.26, 6, , 3.302, 1
99.640, 2.26, 6, , 3.302, 1
99.660, 2.28, 6, , 3.302, 1
99.680, 2.27, 6, , 3.302, 1
99.700, 2.26, 6, , 3.302, 1
99.720, 2.26, 6, , 3.302, 1
99.740, 2.26, 6, , 3.302, 1
99.760, 2.26, 6, , 3.302, 1
99.780, 2.28, 6, , 3.302, 1
99.800, 2.28, 6, , 3.302, 1
99.820, 2.29, 6, , 3.302, 1
99.840, 2.27, 6, , 3.302, 1
99.860, 2.27, 6, , 3.302, 1
