

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
84.820, 40.07, N/A, , 3.308, 1
84.840, 40.09, N/A, , 3.308, 1
84.860, 40.08, N/A, , 3.308, 1
84.880, 40.07, N/A, , 3.308, 1
84.900, 40.08, N/A, , 3.308, 1
84.920, 40.09, N/A, , 3.308, 1
84.940, 40.07, N/A, , 3.308, 1
84.960, 40.08, N/A, , 3.308, 1
84.980, 40.07, N/A, , 3.308, 1
85.000, 39.94, N/A, , 3.308, 1
85.020, 39.94, N/A, , 3.308, 1
85.040, 39.94, N/A, , 3.308, 1
85.060, 39.97, N/A, , 3.308, 1
85.080, 39.94, N/A, , 3.308, 1
85.100, 39.94, N/A, , 3.308, 1
85.120, 39.98, N/A, , 3.308, 1
85.140, 40.05, N/A, , 3.308, 1
85.160, 40.08, N/A, , 3.308, 1
85.180, 40.06, N/A, , 3.308, 1
85.200, 40.06, N/A, , 3.308, 1
85.220, 40.05, N/A, , 3.308, 1
85.240, 40.06, N/A, , 3.308, 1
85.260, 40.05, N/A, , 3.308, 1
85.280, 40.09, N/A, , 3.308, 1
85.300, 40.08, N/A, , 3.308, 1
85.320, 40.07, N/A, , 3.308, 1
85.340, 40.07, N/A, , 3.308, 1
85.360, 40.07, N/A, , 3.308, 1
85.380, 40.09, N/A, , 3.308, 1
85.400, 40.07, N/A, , 3.308, 1
85.420, 40.07, N/A, , 3.308, 1
85.440, 40.06, N/A, , 3.308, 1
85.460, 40.08, N/A, , 3.308, 1
85.480, 40.06, N/A, , 3.308, 1
85.500, 40.07, N/A, , 3.308, 1
85.520, 40.06, N/A, , 3.308, 1
85.540, 40.04, N/A, , 3.308, 1
85.560, 40.06, N/A, , 3.308, 1
85.580, 40.06, N/A, , 3.308, 1
85.600, 40.08, N/A, , 3.308, 1
85.620, 40.07, N/A, , 3.308, 1
85.640, 40.05, N/A, , 3.308, 1
85.660, 40.07, N/A, , 3.308, 1
85.680, 40.08, N/A, , 3.308, 1
85.700, 40.06, N/A, , 3.308, 1
85.720, 40.08, N/A, , 3.308, 1
85.740, 40.06, N/A, , 3.308, 1
85.760, 40.07, N/A, , 3.308, 1
85.780, 40.09, N/A, , 3.308, 1
85.800, 40.07, N/A, , 3.308, 1
85.820, 40.06, N/A, , 3.308, 1
85.840, 40.07, N/A, , 3.308, 1
85.860, 40.07, N/A, , 3.308, 1
85.880, 40.06, N/A, , 3.308, 1
85.900, 40.05, N/A, , 3.308, 1
85.920, 40.05, N/A, , 3.308, 1
85.940, 40.06, N/A, , 3.308, 1
85.960, 40.05, N/A, , 3.308, 1
85.980, 40.06, N/A, , 3.308, 1
86.000, 40.06, N/A, , 3.308, 1
86.020, 40.06, N/A, , 3.308, 1
86.040, 40.05, N/A, , 3.308, 1
86.060, 40.07, N/A, , 3.308, 1
86.080, 40.05, N/A, , 3.308, 1
86.100, 40.05, N/A, , 3.308, 1
86.120, 40.06, N/A, , 3.308, 1
86.140, 40.07, N/A, , 3.308, 1
86.160, 40.05, N/A, , 3.308, 1
86.180, 40.06, N/A, , 3.308, 1
86.200, 40.04, N/A, , 3.308, 1
86.220, 40.06, N/A, , 3.308, 1
86.240, 40.07, N/A, , 3.308, 1
86.260, 40.07, N/A, , 3.308, 1
86.280, 40.06, N/A, , 3.308, 1
86.300, 40.06, N/A, , 3.308, 1
86.320, 40.05, N/A, , 3.308, 1
86.340, 40.05, N/A, , 3.308, 1
86.360, 40.05, N/A, , 3.308, 1
86.380, 40.04, N/A, , 3.308, 1
86.400, 40.05, N/A, , 3.308, 1
86.420, 40.06, N/A, , 3.308, 1
86.440, 40.06, N/A, , 3.308, 1
86.460, 40.05, N/A, , 3.308, 1
86.480, 40.06, N/A, , 3.308, 1
86.500, 40.06, N/A, , 3.308, 1
86.520, 40.06, N/A, , 3.308, 1
86.540, 40.06, N/A, , 3.308, 1
86.560, 40.05, N/A, , 3.308, 1
86.580, 40.08, N/A, , 3.308, 1
86.600, 40.05, N/A, , 3.308, 1
86.620, 40.06, N/A, , 3.308, 1
86.640, 40.05, N/A, , 3.308, 1
86.660, 40.06, N/A, , 3.308, 1
86.680, 40.05, N/A, , 3.308, 1
86.700, 40.05, N/A, , 3.308, 1
86.720, 40.04, N/A, , 3.308, 1
86.740, 40.04, N/A, , 3.308, 1
86.760, 40.05, N/A, , 3.308, 1
86.780, 40.07, N/A, , 3.308, 1
86.800, 40.04, N/A, , 3.308, 1
86.820, 40.06, N/A, , 3.308, 1
86.840, 40.06, N/A, , 3.308, 1
86.860, 40.05, N/A, , 3.308, 1
86.880, 40.05, N/A, , 3.308, 1
86.900, 40.05, N/A, , 3.308, 1
86.920, 40.05, N/A, , 3.308, 1
86.940, 40.04, N/A, , 3.308, 1
86.960, 40.04, N/A, , 3.308, 1
86.980, 40.05, N/A, , 3.308, 1
87.000, 40.05, N/A, , 3.308, 1
87.020, 40.03, N/A, , 3.308, 1
87.040, 40.04, N/A, , 3.308, 1
87.060, 40.05, N/A, , 3.308, 1
87.080, 40.06, N/A, , 3.308, 1
87.100, 40.05, N/A, , 3.308, 1
87.120, 40.06, N/A, , 3.308, 1
87.140, 40.06, N/A, , 3.308, 1
87.160, 40.04, N/A, , 3.308, 1
87.180, 40.05, N/A, , 3.308, 1
87.200, 40.03, N/A, , 3.308, 1
87.220, 40.00, N/A, , 3.308, 1
87.240, 40.03, N/A, , 3.308, 1
87.260, 40.04, N/A, , 3.308, 1
87.280, 40.02, N/A, , 3.308, 1
87.300, 40.04, N/A, , 3.308, 1
87.320, 40.05, N/A, , 3.308, 1
87.340, 40.04, N/A, , 3.308, 1
87.360, 40.04, N/A, , 3.308, 1
87.380, 40.05, N/A, , 3.308, 1
87.400, 40.05, N/A, , 3.308, 1
87.420, 40.05, N/A, , 3.308, 1
87.440, 40.04, N/A, , 3.308, 1
87.460, 40.06, N/A, , 3.308, 1
87.480, 40.04, N/A, , 3.308, 1
87.500, 40.04, N/A, , 3.308, 1
87.520, 40.05, N/A, , 3.308, 1
87.540, 40.05, N/A, , 3.308, 1
87.560, 40.05, N/A, , 3.308, 1
87.580, 40.04, N/A, , 3.308, 1
87.600, 40.06, N/A, , 3.308, 1
87.620, 40.05, N/A, , 3.308, 1
87.640, 40.04, N/A, , 3.308, 1
87.660, 40.04, N/A, , 3.308, 1
87.680, 40.05, N/A, , 3.308, 1
87.700, 40.04, N/A, , 3.308, 1
87.720, 40.04, N/A, , 3.308, 1
87.740, 40.06, N/A, , 3.308, 1
87.760, 40.05, N/A, , 3.308, 1
87.780, 40.04, N/A, , 3.308, 1
87.800, 40.05, N/A, , 3.308, 1
87.820, 40.05, N/A, , 3.308, 1
87.840, 40.05, N/A, , 3.308, 1
87.860, 40.05, N/A, , 3.308, 1
87.880, 40.05, N/A, , 3.308, 1
87.900, 40.07, N/A, , 3.308, 1
87.920, 40.05, N/A, , 3.308, 1
87.940, 40.04, N/A, , 3.308, 1
87.960, 40.06, N/A, , 3.308, 1
87.980, 40.06, N/A, , 3.308, 1
88.000, 40.05, N/A, , 3.308, 1
88.020, 40.03, N/A, , 3.308, 1
88.040, 40.05, N/A, , 3.308, 1
88.060, 40.04, N/A, , 3.308, 1
88.080, 40.04, N/A, , 3.308, 1
88.100, 40.05, N/A, , 3.308, 1
88.120, 40.05, N/A, , 3.308, 1
88.140, 40.04, N/A, , 3.308, 1
88.160, 40.04, N/A, , 3.308, 1
88.180, 40.03, N/A, , 3.308, 1
88.200, 40.03, N/A, , 3.308, 1
88.220, 40.03, N/A, , 3.308, 1
88.240, 40.04, N/A, , 3.308, 1
88.260, 40.06, N/A, , 3.308, 1
88.280, 40.05, N/A, , 3.308, 1
88.300, 40.04, N/A, , 3.308, 1
88.320, 40.07, N/A, , 3.308, 1
88.340, 40.03, N/A, , 3.308, 1
88.360, 40.05, N/A, , 3.308, 1
88.380, 40.03, N/A, , 3.308, 1
88.400, 40.05, N/A, , 3.308, 1
88.420, 40.05, N/A, , 3.308, 1
88.440, 40.05, N/A, , 3.308, 1
88.460, 40.03, N/A, , 3.308, 1
88.480, 40.03, N/A, , 3.308, 1
88.500, 40.03, N/A, , 3.308, 1
88.520, 40.03, N/A, , 3.308, 1
88.540, 40.04, N/A, , 3.308, 1
88.560, 40.04, N/A, , 3.308, 1
88.580, 40.04, N/A, , 3.308, 1
88.600, 40.04, N/A, , 3.308, 1
88.620, 40.01, N/A, , 3.308, 1
88.640, 40.04, N/A, , 3.308, 1
88.660, 40.05, N/A, , 3.308, 1
88.680, 40.04, N/A, , 3.308, 1
88.700, 40.05, N/A, , 3.308, 1
88.720, 40.05, N/A, , 3.308, 1
88.740, 40.03, N/A, , 3.308, 1
88.760, 40.04, N/A, , 3.308, 1
88.780, 40.03, N/A, , 3.308, 1
88.800, 40.04, N/A, , 3.308, 1
88.820, 40.03, N/A, , 3.308, 1
88.840, 40.05, N/A, , 3.308, 1
88.860, 40.02, N/A, , 3.308, 1
88.880, 40.04, N/A, , 3.308, 1
88.900, 40.03, N/A, , 3.308, 1
88.920, 40.03, N/A, , 3.308, 1
88.940, 40.04, N/A, , 3.308, 1
88.960, 40.02, N/A, , 3.308, 1
88.980, 40.05, N/A, , 3.308, 1
89.000, 40.03, N/A, , 3.308, 1
89.020, 40.03, N/A, , 3.308, 1
89.040, 40.03, N/A, , 3.308, 1
89.060, 40.03, N/A, , 3.308, 1
89.080, 40.04, N/A, , 3.308, 1
89.100, 40.04, N/A, , 3.308, 1
89.120, 40.02, N/A, , 3.308, 1
89.140, 40.02, N/A, , 3.308, 1
89.160, 40.04, N/A, , 3.308, 1
89.180, 40.04, N/A, , 3.308, 1
89.200, 40.02, N/A, , 3.308, 1
89.220, 40.03, N/A, , 3.308, 1
89.240, 40.03, N/A, , 3.308, 1
89.260, 40.04, N/A, , 3.308, 1
89.280, 40.03, N/A, , 3.308, 1
89.300, 40.03, N/A, , 3.308, 1
89.320, 40.04, N/A, , 3.308, 1
89.340, 40.03, N/A, , 3.308, 1
89.360, 40.03, N/A, , 3.308, 1
89.380, 40.02, N/A, , 3.308, 1
89.400, 40.03, N/A, , 3.308, 1
89.420, 40.02, N/A, , 3.308, 1
89.440, 40.03, N/A, , 3.308, 1
89.460, 40.03, N/A, , 3.308, 1
89.480, 40.03, N/A, , 3.308, 1
89.500, 40.03, N/A, , 3.308, 1
89.520, 40.03, N/A, , 3.308, 1
89.540, 40.04, N/A, , 3.308, 1
89.560, 40.02, N/A, , 3.308, 1
89.580, 40.03, N/A, , 3.308, 1
89.600, 40.02, N/A, , 3.308, 1
89.620, 40.03, N/A, , 3.308, 1
89.640, 40.02, N/A, , 3.308, 1
89.660, 40.02, N/A, , 3.308, 1
89.680, 40.02, N/A, , 3.308, 1
89.700, 40.03, N/A, , 3.308, 1
89.720, 40.03, N/A, , 3.308, 1
89.740, 40.03, N/A, , 3.308, 1
89.760, 40.02, N/A, , 3.308, 1
89.780, 40.01, N/A, , 3.308, 1
89.800, 40.03, N/A, , 3.308, 1
89.820, 40.01, N/A, , 3.308, 1
89.840, 40.02, N/A, , 3.308, 1
89.860, 40.02, N/A, , 3.308, 1
89.880, 40.04, N/A, , 3.308, 1
89.900, 40.02, N/A, , 3.308, 1
89.920, 40.02, N/A, , 3.308, 1
89.940, 40.03, N/A, , 3.308, 1
89.960, 40.01, N/A, , 3.308, 1
89.980, 40.03, N/A, , 3.308, 1
90.000, 40.01, N/A, , 3.308, 1
90.020, 40.01, N/A, , 3.308, 1
90.040, 40.02, N/A, , 3.308, 1
90.060, 40.03, N/A, , 3.308, 1
90.080, 40.02, N/A, , 3.308, 1
90.100, 40.01, N/A, , 3.308, 1
90.120, 40.03, N/A, , 3.308, 1
90.140, 40.02, N/A, , 3.308, 1
90.160, 40.03, N/A, , 3.308, 1
90.180, 40.01, N/A, , 3.308, 1
90.200, 40.01, N/A, , 3.308, 1
90.220, 40.03, N/A, , 3.308, 1
90.240, 40.02, N/A, , 3.308, 1
90.260, 40.02, N/A, , 3.308, 1
90.280, 39.99, N/A, , 3.308, 1
90.300, 40.03, N/A, , 3.308, 1
90.320, 40.04, N/A, , 3.308, 1
90.340, 40.02, N/A, , 3.308, 1
90.360, 40.03, N/A, , 3.308, 1
90.380, 40.02, N/A, , 3.308, 1
90.400, 40.02, N/A, , 3.308, 1
90.420, 40.02, N/A, , 3.308, 1
90.440, 40.02, N/A, , 3.308, 1
90.460, 40.03, N/A, , 3.308, 1
90.480, 40.04, N/A, , 3.308, 1
90.500, 40.02, N/A, , 3.308, 1
90.520, 40.03, N/A, , 3.308, 1
90.540, 40.03, N/A, , 3.308, 1
90.560, 40.02, N/A, , 3.308, 1
90.580, 40.04, N/A, , 3.308, 1
90.600, 40.02, N/A, , 3.308, 1
90.620, 40.03, N/A, , 3.308, 1
90.640, 40.04, N/A, , 3.308, 1
90.660, 40.02, N/A, , 3.308, 1
90.680, 40.02, N/A, , 3.308, 1
90.700, 40.03, N/A, , 3.308, 1
90.720, 40.03, N/A, , 3.308, 1
90.740, 40.02, N/A, , 3.308, 1
90.760, 40.02, N/A, , 3.308, 1
90.780, 40.03, N/A, , 3.308, 1
90.800, 40.02, N/A, , 3.308, 1
90.820, 40.04, N/A, , 3.308, 1
90.840, 40.02, N/A, , 3.308, 1
90.860, 40.03, N/A, , 3.308, 1
90.880, 40.03, N/A, , 3.308, 1
90.900, 40.03, N/A, , 3.308, 1
90.920, 40.03, N/A, , 3.308, 1
90.940, 40.01, N/A, , 3.308, 1
90.960, 40.01, N/A, , 3.308, 1
90.980, 40.02, N/A, , 3.308, 1
91.000, 40.03, N/A, , 3.308, 1
91.020, 40.03, N/A, , 3.308, 1
91.040, 40.02, N/A, , 3.308, 1
91.060, 39.99, N/A, , 3.308, 1
91.080, 40.01, N/A, , 3.308, 1
91.100, 40.00, N/A, , 3.308, 1
91.120, 40.01, N/A, , 3.308, 1
91.140, 40.02, N/A, , 3.308, 1
91.160, 40.00, N/A, , 3.308, 1
91.180, 40.02, N/A, , 3.308, 1
91.200, 40.01, N/A, , 3.308, 1
91.220, 40.03, N/A, , 3.308, 1
91.240, 40.03, N/A, , 3.308, 1
91.260, 40.00, N/A, , 3.308, 1
91.280, 40.02, N/A, , 3.308, 1
91.300, 40.02, N/A, , 3.308, 1
91.320, 40.00, N/A, , 3.308, 1
91.340, 40.02, N/A, , 3.308, 1
91.360, 40.02, N/A, , 3.308, 1
91.380, 40.02, N/A, , 3.308, 1
91.400, 40.02, N/A, , 3.308, 1
91.420, 40.00, N/A, , 3.308, 1
91.440, 40.01, N/A, , 3.308, 1
91.460, 40.01, N/A, , 3.308, 1
91.480, 40.01, N/A, , 3.308, 1
91.500, 40.00, N/A, , 3.308, 1
91.520, 40.01, N/A, , 3.308, 1
91.540, 40.03, N/A, , 3.308, 1
91.560, 40.01, N/A, , 3.308, 1
91.580, 39.99, N/A, , 3.308, 1
91.600, 40.00, N/A, , 3.308, 1
91.620, 40.01, N/A, , 3.308, 1
91.640, 40.01, N/A, , 3.308, 1
91.660, 40.01, N/A, , 3.308, 1
91.680, 40.01, N/A, , 3.308, 1
91.700, 40.01, N/A, , 3.308, 1
91.720, 40.00, N/A, , 3.308, 1
91.740, 40.01, N/A, , 3.308, 1
91.760, 40.01, N/A, , 3.308, 1
91.780, 40.01, N/A, , 3.308, 1
91.800, 40.01, N/A, , 3.308, 1
91.820, 40.01, N/A, , 3.308, 1
91.840, 40.01, N/A, , 3.308, 1
91.860, 40.01, N/A, , 3.308, 1
91.880, 40.03, N/A, , 3.308, 1
91.900, 39.99, N/A, , 3.308, 1
91.920, 40.02, N/A, , 3.308, 1
91.940, 40.01, N/A, , 3.308, 1
91.960, 40.00, N/A, , 3.308, 1
91.980, 40.00, N/A, , 3.308, 1
92.000, 39.98, N/A, , 3.308, 1
92.020, 40.02, N/A, , 3.308, 1
92.040, 40.01, N/A, , 3.308, 1
92.060, 40.00, N/A, , 3.308, 1
92.080, 40.00, N/A, , 3.308, 1
92.100, 40.01, N/A, , 3.308, 1
92.120, 39.99, N/A, , 3.308, 1
92.140, 40.00, N/A, , 3.308, 1
92.160, 40.02, N/A, , 3.308, 1
92.180, 40.00, N/A, , 3.308, 1
92.200, 40.00, N/A, , 3.308, 1
92.220, 40.00, N/A, , 3.308, 1
92.240, 39.98, N/A, , 3.308, 1
92.260, 39.99, N/A, , 3.308, 1
92.280, 39.99, N/A, , 3.308, 1
92.300, 40.01, N/A, , 3.308, 1
92.320, 40.00, N/A, , 3.308, 1
92.340, 39.97, N/A, , 3.308, 1
92.360, 39.99, N/A, , 3.308, 1
92.380, 39.99, N/A, , 3.308, 1
92.400, 40.00, N/A, , 3.308, 1
92.420, 39.99, N/A, , 3.308, 1
92.440, 39.99, N/A, , 3.308, 1
92.460, 40.00, N/A, , 3.308, 1
92.480, 39.98, N/A, , 3.308, 1
92.500, 40.00, N/A, , 3.308, 1
92.520, 40.01, N/A, , 3.308, 1
92.540, 40.00, N/A, , 3.308, 1
92.560, 39.99, N/A, , 3.308, 1
92.580, 39.99, N/A, , 3.308, 1
92.600, 39.97, N/A, , 3.308, 1
92.620, 39.98, N/A, , 3.308, 1
92.640, 39.99, N/A, , 3.308, 1
92.660, 39.98, N/A, , 3.308, 1
92.680, 39.96, N/A, , 3.308, 1
92.700, 39.98, N/A, , 3.308, 1
92.720, 39.97, N/A, , 3.308, 1
92.740, 39.98, N/A, , 3.308, 1
92.760, 39.98, N/A, , 3.308, 1
92.780, 40.01, N/A, , 3.308, 1
92.800, 39.98, N/A, , 3.308, 1
92.820, 39.99, N/A, , 3.308, 1
92.840, 39.97, N/A, , 3.308, 1
92.860, 39.97, N/A, , 3.308, 1
92.880, 39.98, N/A, , 3.308, 1
92.900, 39.97, N/A, , 3.308, 1
92.920, 39.97, N/A, , 3.308, 1
92.940, 39.98, N/A, , 3.308, 1
92.960, 39.97, N/A, , 3.308, 1
92.980, 39.99, N/A, , 3.308, 1
93.000, 39.97, N/A, , 3.308, 1
93.020, 39.99, N/A, , 3.308, 1
93.040, 39.98, N/A, , 3.308, 1
93.060, 39.99, N/A, , 3.308, 1
93.080, 39.99, N/A, , 3.308, 1
93.100, 39.99, N/A, , 3.308, 1
93.120, 39.99, N/A, , 3.308, 1
93.140, 39.97, N/A, , 3.308, 1
93.160, 39.98, N/A, , 3.308, 1
93.180, 39.97, N/A, , 3.308, 1
93.200, 39.96, N/A, , 3.308, 1
93.220, 39.97, N/A, , 3.308, 1
93.240, 39.99, N/A, , 3.308, 1
93.260, 39.96, N/A, , 3.308, 1
93.280, 39.94, N/A, , 3.308, 1
93.300, 39.97, N/A, , 3.308, 1
93.320, 39.97, N/A, , 3.308, 1
93.340, 39.98, N/A, , 3.308, 1
93.360, 39.95, N/A, , 3.308, 1
93.380, 39.96, N/A, , 3.308, 1
93.400, 39.92, N/A, , 3.308, 1
93.420, 39.84, N/A, , 3.308, 1
93.440, 39.88, N/A, , 3.308, 1
93.460, 39.85, N/A, , 3.308, 1
93.480, 39.86, N/A, , 3.308, 1
93.500, 39.86, N/A, , 3.308, 1
93.520, 39.85, N/A, , 3.308, 1
93.540, 39.85, N/A, , 3.308, 1
93.560, 39.96, N/A, , 3.308, 1
93.580, 40.00, N/A, , 3.308, 1
93.600, 40.00, N/A, , 3.308, 1
93.620, 39.96, N/A, , 3.308, 1
93.640, 39.97, N/A, , 3.308, 1
93.660, 39.97, N/A, , 3.308, 1
93.680, 39.95, N/A, , 3.308, 1
93.700, 39.98, N/A, , 3.308, 1
93.720, 39.99, N/A, , 3.308, 1
93.740, 39.98, N/A, , 3.308, 1
93.760, 39.98, N/A, , 3.308, 1
93.780, 39.99, N/A, , 3.308, 1
93.800, 39.97, N/A, , 3.308, 1
93.820, 39.99, N/A, , 3.308, 1
93.840, 39.97, N/A, , 3.308, 1
93.860, 39.99, N/A, , 3.308, 1
93.880, 39.99, N/A, , 3.308, 1
93.900, 39.97, N/A, , 3.308, 1
93.920, 40.00, N/A, , 3.308, 1
93.940, 39.99, N/A, , 3.308, 1
93.960, 39.98, N/A, , 3.308, 1
93.980, 39.98, N/A, , 3.308, 1
94.000, 39.98, N/A, , 3.308, 1
94.020, 40.00, N/A, , 3.308, 1
94.040, 39.98, N/A, , 3.308, 1
94.060, 39.99, N/A, , 3.308, 1
94.080, 39.99, N/A, , 3.308, 1
94.100, 39.99, N/A, , 3.308, 1
94.120, 39.97, N/A, , 3.308, 1
94.140, 39.99, N/A, , 3.308, 1
94.160, 39.98, N/A, , 3.308, 1
94.180, 39.99, N/A, , 3.308, 1
94.200, 39.97, N/A, , 3.308, 1
94.220, 39.97, N/A, , 3.308, 1
94.240, 39.93, N/A, , 3.308, 1
94.260, 39.96, N/A, , 3.308, 1
94.280, 39.99, N/A, , 3.308, 1
94.300, 39.98, N/A, , 3.308, 1
94.320, 39.99, N/A, , 3.308, 1
94.340, 39.97, N/A, , 3.308, 1
94.360, 39.98, N/A, , 3.308, 1
94.380, 39.99, N/A, , 3.308, 1
94.400, 39.98, N/A, , 3.308, 1
94.420, 39.99, N/A, , 3.308, 1
94.440, 39.99, N/A, , 3.308, 1
94.460, 39.97, N/A, , 3.308, 1
94.480, 39.97, N/A, , 3.308, 1
94.500, 39.93, N/A, , 3.308, 1
94.520, 39.95, N/A, , 3.308, 1
94.540, 39.96, N/A, , 3.308, 1
94.560, 40.00, N/A, , 3.308, 1
94.580, 39.97, N/A, , 3.308, 1
94.600, 39.97, N/A, , 3.308, 1
94.620, 39.99, N/A, , 3.308, 1
94.640, 39.98, N/A, , 3.308, 1
94.660, 39.99, N/A, , 3.308, 1
94.680, 39.98, N/A, , 3.308, 1
94.700, 39.95, N/A, , 3.308, 1
94.720, 39.98, N/A, , 3.308, 1
94.740, 39.98, N/A, , 3.308, 1
94.760, 39.97, N/A, , 3.308, 1
94.780, 39.96, N/A, , 3.308, 1
94.800, 39.99, N/A, , 3.308, 1
94.820, 39.98, N/A, , 3.308, 1
94.840, 39.98, N/A, , 3.308, 1
94.860, 39.99, N/A, , 3.308, 1
94.880, 39.98, N/A, , 3.308, 1
94.900, 39.97, N/A, , 3.308, 1
94.920, 39.98, N/A, , 3.308, 1
94.940, 39.99, N/A, , 3.308, 1
94.960, 39.99, N/A, , 3.308, 1
94.980, 39.97, N/A, , 3.308, 1
95.000, 39.96, N/A, , 3.308, 1
95.020, 39.97, N/A, , 3.308, 1
95.040, 39.98, N/A, , 3.308, 1
95.060, 39.97, N/A, , 3.308, 1
95.080, 39.98, N/A, , 3.308, 1
95.100, 39.96, N/A, , 3.308, 1
95.120, 39.98, N/A, , 3.308, 1
95.140, 39.98, N/A, , 3.308, 1
95.160, 39.97, N/A, , 3.308, 1
95.180, 39.98, N/A, , 3.308, 1
95.200, 39.97, N/A, , 3.308, 1
95.220, 39.99, N/A, , 3.308, 1
95.240, 39.95, N/A, , 3.308, 1
95.260, 39.98, N/A, , 3.308, 1
95.280, 39.98, N/A, , 3.308, 1
95.300, 39.97, N/A, , 3.308, 1
95.320, 39.98, N/A, , 3.308, 1
95.340, 39.97, N/A, , 3.308, 1
95.360, 39.97, N/A, , 3.308, 1
95.380, 39.98, N/A, , 3.308, 1
95.400, 39.97, N/A, , 3.308, 1
95.420, 39.98, N/A, , 3.308, 1
95.440, 39.97, N/A, , 3.308, 1
95.460, 39.98, N/A, , 3.308, 1
95.480, 39.97, N/A, , 3.308, 1
95.500, 39.98, N/A, , 3.308, 1
95.520, 39.99, N/A, , 3.308, 1
95.540, 39.98, N/A, , 3.308, 1
95.560, 39.97, N/A, , 3.308, 1
95.580, 39.98, N/A, , 3.308, 1
95.600, 39.97, N/A, , 3.308, 1
95.620, 39.98, N/A, , 3.308, 1
95.640, 39.97, N/A, , 3.308, 1
95.660, 39.97, N/A, , 3.308, 1
95.680, 39.97, N/A, , 3.308, 1
95.700, 39.97, N/A, , 3.308, 1
95.720, 39.98, N/A, , 3.308, 1
95.740, 39.97, N/A, , 3.308, 1
95.760, 39.97, N/A, , 3.308, 1
95.780, 39.96, N/A, , 3.308, 1
95.800, 39.98, N/A, , 3.308, 1
95.820, 39.97, N/A, , 3.308, 1
95.840, 39.95, N/A, , 3.308, 1
95.860, 39.96, N/A, , 3.308, 1
95.880, 39.97, N/A, , 3.308, 1
95.900, 39.96, N/A, , 3.308, 1
95.920, 39.98, N/A, , 3.308, 1
95.940, 39.96, N/A, , 3.308, 1
95.960, 39.97, N/A, , 3.308, 1
95.980, 39.97, N/A, , 3.308, 1
96.000, 39.97, N/A, , 3.308, 1
96.020, 39.97, N/A, , 3.308, 1
96.040, 39.96, N/A, , 3.308, 1
96.060, 39.99, N/A, , 3.308, 1
96.080, 39.97, N/A, , 3.308, 1
96.100, 39.96, N/A, , 3.308, 1
96.120, 39.96, N/A, , 3.308, 1
96.140, 39.97, N/A, , 3.308, 1
96.160, 39.96, N/A, , 3.308, 1
96.180, 39.97, N/A, , 3.308, 1
96.200, 39.97, N/A, , 3.308, 1
96.220, 39.96, N/A, , 3.308, 1
96.240, 39.96, N/A, , 3.308, 1
96.260, 39.99, N/A, , 3.308, 1
96.280, 39.95, N/A, , 3.308, 1
96.300, 39.93, N/A, , 3.308, 1
96.320, 39.95, N/A, , 3.308, 1
96.340, 39.95, N/A, , 3.308, 1
96.360, 39.98, N/A, , 3.308, 1
96.380, 39.97, N/A, , 3.308, 1
96.400, 39.96, N/A, , 3.308, 1
96.420, 39.97, N/A, , 3.308, 1
96.440, 39.96, N/A, , 3.308, 1
96.460, 39.96, N/A, , 3.308, 1
96.480, 39.98, N/A, , 3.308, 1
96.500, 39.98, N/A, , 3.308, 1
96.520, 39.96, N/A, , 3.308, 1
96.540, 39.97, N/A, , 3.308, 1
96.560, 39.98, N/A, , 3.308, 1
96.580, 39.94, N/A, , 3.308, 1
96.600, 39.96, N/A, , 3.308, 1
96.620, 39.95, N/A, , 3.308, 1
96.640, 39.97, N/A, , 3.308, 1
96.660, 39.96, N/A, , 3.308, 1
96.680, 39.96, N/A, , 3.308, 1
96.700, 39.97, N/A, , 3.308, 1
96.720, 39.95, N/A, , 3.308, 1
96.740, 39.96, N/A, , 3.308, 1
96.760, 39.96, N/A, , 3.308, 1
96.780, 39.97, N/A, , 3.308, 1
96.800, 39.95, N/A, , 3.308, 1
96.820, 39.94, N/A, , 3.308, 1
96.840, 39.97, N/A, , 3.308, 1
96.860, 39.96, N/A, , 3.308, 1
96.880, 39.96, N/A, , 3.308, 1
96.900, 39.95, N/A, , 3.308, 1
96.920, 39.95, N/A, , 3.308, 1
96.940, 39.95, N/A, , 3.308, 1
96.960, 39.94, N/A, , 3.308, 1
96.980, 39.96, N/A, , 3.308, 1
97.000, 39.96, N/A, , 3.308, 1
97.020, 39.95, N/A, , 3.308, 1
97.040, 39.96, N/A, , 3.308, 1
97.060, 39.95, N/A, , 3.308, 1
97.080, 39.96, N/A, , 3.308, 1
97.100, 39.97, N/A, , 3.308, 1
97.120, 39.96, N/A, , 3.308, 1
97.140, 39.96, N/A, , 3.308, 1
97.160, 39.97, N/A, , 3.308, 1
97.180, 39.96, N/A, , 3.308, 1
97.200, 39.97, N/A, , 3.308, 1
97.220, 39.97, N/A, , 3.308, 1
97.240, 39.96, N/A, , 3.308, 1
97.260, 39.98, N/A, , 3.308, 1
97.280, 39.97, N/A, , 3.308, 1
97.300, 39.95, N/A, , 3.308, 1
97.320, 39.95, N/A, , 3.308, 1
97.340, 39.94, N/A, , 3.308, 1
97.360, 39.94, N/A, , 3.308, 1
97.380, 39.93, N/A, , 3.308, 1
97.400, 39.95, N/A, , 3.308, 1
97.420, 39.96, N/A, , 3.308, 1
97.440, 39.96, N/A, , 3.308, 1
97.460, 39.94, N/A, , 3.308, 1
97.480, 39.94, N/A, , 3.308, 1
